,neg_words,count,documents
0,힘들다,934,"['힘드실텐데.ㅠㅠ 한주먹씩 2년정도 먹다가 삶이 엉망되서 멈췄더니 각종 악몽에 환청 ㅜㅜ 가끔 힘들땐 먹는데 참을만 해요.여전히 사람이 무섭고 오그라들때가 있긴 합니다.힘내세요', '리버스벨 아 유로파 도 5위 인가요와 이러면 전승을 해도 리버풀 과 웨햄이 전승을 하면 유로파 도 힘든거군요 마지막팀 레스터 와는 힘든 승부가 될 거고아이고', '그랜저의 고급차 이미지가 제네시스로 넘어간 거라고 봅니다.지금의 그랜저는 예전의 소나타급이 되어버린거죠.힘들다 힘들다 하지만 예전보다 풍족하니까요.']"
1,걸리다,582,"['공구든 차든 불량률이 있음.전수검사 못 하고 출고함.내가 그 확률에 걸리지 않기를 바래야 할 뿐.걸리더라도 무상보증기간에 튀어나오기를 기도할 뿐.불량 확률이 낮은 제품을 고르던지.', '어딜가바닷가재 댓글을 보니 제가 상상하는 영역 이상으로 데이터가 늘어날 수도 있겠네요. 파일 복사 방식으로 백업해도 몇 시간이 걸리는 판국인데 페타 데이터라면 얼마나 걸리려나요.', '슈퍼맨 딱 10 2일 끊은 적 있어요. 3달 하고 12일 이죠. 그때 감기 걸렸는데 감기가 저의 육체와 정신을 연약하게 만들었는지 실패 님아 감기도 걸리면 안됨.']"
2,떨어지다,564,"['코로나 확산시켜도 별일 없었는데.미국에 떨어지는 것보다 우리한테 떨어질까봐 걱정.만약 우리에게 떨어지면 중국에게 보복할 것인가?', '김대부 왜 백악관이죠?정말 백악관에 떨어진다면 미국과 중국의 관계가 격화될 텐데 그게 우리한테 절대 좋은 일이 아닌데 말입니다.그냥 바다에 떨어지는 것이 좋을 것 같습니다.', '아이돌이 돈이 안 되니 수준이 떨어지고 수준이 떨어지니 고인물만 찼는 컨텐츠가 되어버림.근본적인 원인은 일본엔터테인먼트 업계의 후진적 수익분배구조때문이라고 생각합니다.']"
