,neg_words,count,documents
0,힘들다,981,"['01학번만 힘들었던 게 아니고00학번 99학번 98학번 97학번 96학번 95학번 94학번. 다 힘들었죠 뭐.안 힘든 청년 있나요.', '그게 시기를 좀 잘못타고 나온 면도 있습니다. 너무 힘든 시기에 힘든? 작품으로 나와서. 보고 있기 힘들었거든요. 닭년시기였으니.', '우리 말로도 전화통화 25분 하기 힘든데 영어로는 미리 준비 안해놓으면 25분 채우기 힘들죠. 그때 그때 주제 정해놓고 미리 25분 정도치 스크립트 대충이라도 짜놔야 의미 있음.']"
1,비싸다,668,"['정기검사 는 싸고환경검사는 비쌉니다.왜 비싸냐고 물으시면 장비값만 이억 넘습니다.언제 투자비 뽑을수 있을까요?유지보수비도 장난 없습니다.상대성이지만 검사소 입장도 생각해주세요.', '이번에 폰 중고로 사면서 힘들었.중고나라는 죄다 업자밖에 없고당근은 비싸고.겨우겨우 비싸지도 싸지도 않은 노트10 샀네요깨끗은 한데 0방전 많이 했는지 배터리 오래못감.', '오징어 무침을 예전엔 갑오징어로 만들어서 그 감칠맛에 암만 비싸도 맛있게 사먹었는데.이젠 갑오징어도 아니고 칠레 대왕오징어 쓰면서 가격만 비싸니 눈길도 안주게 되네요']"
2,떨어지다,660,"['풋혀핸썸 리먼브러더스 사태 때문에 2009년에 집값이 많이 떨어졌죠.잠실은 30 까지 떨어졌습니다.32평 10억 고점 가던것이 7억 까지 떨어졌으니.', '아파트 값 안떨어지려나요. 하긴 경제가 살아나야 금리도 올리고 그래야 아파트값도 좀 잡죠. 떨어질지 알고 전세살고 잇는데. 여하튼 정권이 유지가 되야 될텐데요.', '행동 보니 쌈닭이예요. 당신이 장관후보를 가르키는 말인데. 이해력도 떨어지고. 지능도 떨어지는 게 무슨 국개의원한다 고. 정말 창피함은 우리 몫인가.']"
3,어렵다,573,"['이재명 지사 처럼 어려운 환경을 극복하고 지금의 위치까지 성공한 사람이면서 그 시절 어려웠던 시절과 어려운 사람들을 잊지 않는 사람은 인정해줄 필요가 있습니다.', '건달프018 아. 메추리알이 어렵죠. 특히 장조림과 같이 한 메추리알은 훨씬 더 매끈매끈해서.이런 매추리알은 걍 폭 찍어서 먹습니다. 근데 미끄러워서 찍기도 어렵.', '쯔양이 맛집투어를 한다기 보다는 어려운 시기에 자영업자분들 도와주고 싶어 다니는 곳도 있더라구요. 지난번 젊은 부부가 하는 어려운 치킨집은 보고 펑펑 울었네요.ㅠㅠ']"
4,걸리다,562,"['저는 본격적으로 1차 접종 대량으로 재개되는 27일에 후딱 잔여 백신 찾아서 맞을 생각입니다. 지금까지 잘 버텨놓고 걸려서 고생하고 싶지 않네요. 걸리더라도 고생 좀 덜해야지.', '디아블로3 저는 예전에 초밥 잘못 먹고 장염 걸려서 응꼬 헐 때까지 화장실 왔다 갔다 하다가 기절한 적이 있었는데요.노로 걸리면 입에서도 같이 나온다니 훨씬 더 힘들겠죠?', '호가창보면 파는쪽에 숫자 걸려 있죠. 반대로 사려는 쪽에도 숫자가 걸려 있고요. 어떤 주식은 살려는 사람 없어서 팔기도 힘들 때도 있어요.']"
