,neg_words,count,documents
0,더럽다,14,"['n 반대로 말하자면n당게가 이재명죽이기하니 속상하다는 뜻이죠?n더러운 이재명은 민주당과 맞지 않아요n데리고 나가서 님들 원대로 찢지사 대통만드세요n제발좀 나가주세요', 'n 불륜 패륜 욕설 사칭 혜경궁 분노조절장애 전과4범잡범.등등n더러워라.이거 누구에요??n국짐당과 검찰은 더 많이 알텐데', 'n 조선일보 에서 좋아해주는 이재명이 뭘한다고? 진짜 판단력제로 인가 무서운게 아니라 더러운똥이라 치우려는 것']"
1,패하다,10,"['n 똥파리 똥밀필패 똥파리가 밀면 반드시 패한다 n이재명지사 화이팅 n시원한 선명성 개혁성 정답이다n전해철 경선패배 김진표 당대표 패배 이낙연 지지율 급락', 'n 똥 낙 필 패nn이천파 똥파리들이 낙연을 선택했다nn똥파리가 누굴 밀든 반드시 패한다 nn똥파리 이천파들이 점찍은 낙연 nn낙연아 똥파리를 원망해라', 'n 똥 낙 필 패nn그것은 강력한 주술적인 똥 밀 필 패 때문이지요nn똥파리가 누굴 밀든 반드시 패하게 된다는.']"
