,neg_words,count,documents
0,더럽다,14,"['n 불륜 패륜 욕설 사칭 혜경궁 분노조절장애 전과4범잡범.등등n더러운걸 더럽다 고 말도 못하면서 김어준을 지켜야 한다 고 요???n당원 게시판에 이런 글을 올려요??n의도가 참.', 'n 불륜 패륜 욕설 사칭 혜경궁 분노조절장애 전과4범잡범.등등n 더러운걸 더럽다 고 말도 못하면서 김어준을 지켜야 한다 고 요???n당원 게시판에 이런 글을 올려요???', 'n 똥파리성애자시군요n더러워라 n정신감정한번 받아봐요n전과4범 이재명 씨의 불륜송사를 응원합니다n갓재명 화이팅 n']"
1,부끄럽다,13,"['n 당신이 이낙연 대표 사퇴하라는 글 도배한거나 생각을 하세요n부끄러운줄 아셔야지n민주당이 싫으면 탈당을 하세요n이낙연 대표가 뭘 했는지 궁금하면n천천히 공부를 하시구요', 'n 이 지지율 1위인게 부끄럽기때문에 민주당이 똥통되는 거 못보겠어서 나가라고 하는 건데요?n그리고 그지지율 형수녹음파일한번틀면 끝나요', 'n 너무 부끄러워.이건 뭐. 이런인간이 대선후보??? 민주당 의???n말이 되냐? 이재명 지지자들아??n']"
