,neg_words,count,documents
0,부끄럽다,13,"['n 기사가 몇개 없네요.n다른 민주당 대선후보였으면 난리난리 났을텐데.n역시 이재명은 기사도 없고 방송도 안하고.n뭐 이렇게 편파적인 가?n우리만 부끄러워하는 건가?n', 'n 사람이 참 의리도 인정도 없어요 이재명씨. 자고로 수신제가치국평천하라고 했는데 몸간수도 제대로 못하면서 나라살림한다고 떠드는 게 부끄럽지도 않으신가요?', 'n 얘들은 부끄러움도 없나 보다 그냥 유부남이 거짓말하고 바람 피운 거잖아 전과 4범이 그냥 우연히 나온 전과가 아닌게 맞아 그것도 죄다 부끄러운 걸로만']"
1,더럽다,10,"['n 전과4범에 무상불륜지지하는n찢파리님 오셨네요n오늘 빵빵 터진 갓재명님의n불륜 송사길을 응원합니다 n갓재명은합니다n시원하게 더러운 짓을 너무 잘합니다n', 'n 뭘 쓸데없이 길게 쓰셨어요??nn그냥 더러운 찢사 델고 나가면 그만인데 nn어우 불륜 냄새 nn당당하면 피고 이씨 재판 출석 하지 왜 안함? n', 'n 하루에 한 번씩 글 쓰기 실천 중 입니다. 더러운 글이 많아서 정화가 필요해.']"
