,neg_words,count,documents
0,더럽다,15,"['n 걍 n보지를 마러롸n얼마나 대표하고 시프면 보내겠어n지겹다야n송영길이만n보내는 것도 이니드만n똥푀리들은 참말로n말이 더럽게 마너n그것도 윙윙대며 뭐 하자는 거여', 'n 찢은 일베출신 이재명 입에서.n똥은 그 지지자 입에서.n찢과 똥은 한 곳에서.n그들 입은 너무 더러워n더러운건 치워야지n종량제 봉투값도 아깝지', 'n 똥파리듵은 자신이 추잡하구 천박한 똥파린걸 알구 있습니다 알면서도 이딴 비열할 짓거릴 하는 똥파리들은 천박하구 더러운 해충입니다']"
1,가짜,10,"['n 해명이란 그런 일이 실제로있었을 때 하는 거 아냐?n그런 일자체가 없다고 사실이 아니라고 밝혔는데 뭘해명하라는 거냐???? 해명은 가짜뉴스퍼트린 열린 공감이 해야지', 'n 서울의 소리에서 민주당 대책회의 아침마다 실시간 방송합니다 백신관련팀 구성해서 윤호중 원내대표가 백신관련 가짜기사 반박과 백신 접종및 관련브리핑해주고 계세요', 'n 유튜브 가짜뉴스를 먼저고발해야 할듯요. 썩은 오렌지것들 할짓이없어? 최성해말 엄청 잘믿네? 민사소송중인 김부선이말은 왜안믿냐n아주투명것들']"
