,neg_words,count,documents
0,패배,22,"['n 이런 당원이 있기에 희망이 보입니다.n네이버다음의 편파적인 포털을 개선하지 않는 한 대선도 패배 다.n언론기레기들보다 시급한 것은 포털이다.', 'n 보궐 패배는 이죄명이랑 해골찬이 져야지n8000 km를 오고가며 10키로 넘게 살빠지며 선거운동한 분한테 할 말이 따로 있지', 'n 똥밀필패 똥파리가 밀면 반드시 패한다 전해철 경선패배 김진표 당대표 패배 이낙연 지지율 급락 똥밀필패 이건 과학이다']"
1,쓰레기,15,"['n 음주운전자 전과4범이 대통령을 꿈꾼다는 자체가 어불성설임. 더욱이 여배우와의 무상연애는 어쩔겨? 형수한테 대놓고 쌍욕하는 인간쓰레기가 대통령? 대한민국 국민이 그리 우습나?', 'n 아무리 찬란한 황금이라도 이재명이 황금을 입에 올리는 순간 똥과 쓰레기가 된다는 건n변함없는 진실. 그러므로 이재명은 민주당과 정계에서 퇴출 돼야 할 존재', 'n 이재명에 대한 도를 넘는 조롱과 비난 쓰레기같은 가짜 뉴스들을 열심히 퍼트리는n똥파리 놈들도 가만 놔두는데요. 뭘. 찡긋']"
2,망하다,14,"['n 진심 민주당 망하게 들어온 사람이 누군지 모르는 건가?????????????????? 당게시판을 제대로 안읽는 사람 여기 있네', 'n 선택적 원팀을 왜치다 lh폭탄 던져 선거 망하게 하고 비대위 나눠 먹는 이재명계는 절대 용서할 수 없습니다.', 'n 이재명이 lh 터뜨려서 이번 선거 망하게 한 주범이니까요 당의 자산이라면 그런 짓 안하겠죠n']"
