,pos_words,count,documents
0,지지,19,"['n 히카님은 전과자잡범조폭불륜폭행 인간을 n지금 지지하는 거죠?n이재명과 결이 같으시니n탈당해서 대통만들던 좋아하던 하세요n민주당 물흐리는 이재명좀 데리고 나가시라구요', 'n 맞 소 민주당은 정신찰세요 n언제 까지 우리가 해줘야 하나요 n언제까지 지지를 해줘야 하나요', 'n 깨시민이 어떻게 이재명 같은 인간말종 패륜잡범을 지지할 수 있죠? d']"
1,이기다,13,"['n 분위기가 좋을 만하면 이해찬은 인터뷰에서 다 이겼다는 둥 헛소리 하면서 초를 친 주제에 무슨 염치로 비대위 운운하나.당신이 한 약속인 정계 은퇴나 제대로 해라', 'n 웃기고 있네 lh로 상승세에 찬물 끼 얹고 이겼니 어쩌니 입 나불댄 전 전대표 정계 은퇴 해야지', 'n 이낙연이 나가면 이깁니다. 이재명이나 가면 이명박이 누구랑 붙었는지도 모를 정동영 시즌2겠지요']"
