,neg_words,count,documents
0,더럽다,12,"['n 밑에 찢파리가 젤 더러운게 팩트 n글 쓴거보면 토나올지경n욕설불륜남 응원하는 수준이니 저급함은 기본장착인듯 nn오늘도 해피한 불륜데이패륜데이를 만드는 찢파리님들n화이팅n', 'n 역시 뒤끝 더러운 점지사.n이건 뭐 전두환 5공 시대로의 회귀인가 싶네.n악한 끝은 있다. 적당히 사람 구실하며 살아라.n이게 뭐하는 짓인지.n없어 보인다 진짜로.n', 'n 언론개혁 할사람이 이재명 밖에 없는데 국민들의 폭풍 지지를 받으니깐 벌써부터 기는거지 뭔 미화여 대깨들은 어쩜 이리 말이나 깨진 머리속이나 다 문들어지고 더럽냐']"
1,부끄럽다,12,"['n 미친 쓰레기만도 못한 민주당 의원것들아n어떻게 이런 작자에게 줄을 선단말이냐n김대중 노무현 이분들 보기에 부끄럽지 않은 가?n두분께서 하늘에서 통곡 하실일이다.', 'n 로투님 이런 댓글 달고싶어요? 오프라인에서 이런 말투 쓰나요? 성인 맞아요? 자녀들이 이 꼴 보고 뭘 배우겠습니까. 부끄러운줄 압시다. nn114n', 'n 김부선한테 한 마디도 못하는 이재명이 민주당에 있다는 사실이 부끄럽다 고 도지사님 지지율도 높던데 탈당하고 창당 하시라니까']"
