,pos_words,count,documents
0,지지,68,"['n 저도 끝까지 지지합니다. n우리 문재인 대통령 지키고 차기 대통령 이낙연의원님 지지합니다', 'n 일베 출신은 자랑인가?n전과4범 음주운전 폐륜욕설 불륜 등n온갖 잡음이 난무하는 자는 쥐구멍에n숨어도 숨겨지지가 않을듯 n민주당의 해악을 내쳐야 당이n바로 서는길 이재명 나가n', 'n 맞춤법이나 똑바로 써라. 배충아 놀던 1베나 가서 놀지 왜 여기까지 기어 들어왔어 그 분 뜻 받들어 알바비 벌러 왔니? 하여간 지지하는 그 사람다워 쓰는 말이나 수준이']"
1,연애,11,"['n 재명이는 뭘 했지?n아하 경기도 홍보비가 얼마드라 n무상연애 디어문 소송이나 잘 끝내라n어휴 불륜이 뭐여 추잡하게', 'n 수박 지역비하 발언 이라던데n정말 수준하고는n무상연애 총각사칭 소리 듣는 이재명 나가라', 'n 김부선씨 난방비값 좀 주셔요n짠돌이 소금쟁이 가짜총각n패륜욕설 전과4범 무상연애님아n']"
