,neg_words,count,documents
0,쓰레기,11,"['n 나가 이야n봉하에 뭐?n인간쓰레기 가 그동안 코스프레 잘도 했네n이재명 빠는 너같은 쓰레기들 청소해야 민주당이 살아', 'n 민주당을 지켜야 합니다. 국민의힘당 쓰레기들은 더 골치가 아파요.', 'n 쓰레기같은 인간 글쓴에 당신두고 하는 말입니다']"
1,패하다,10,"['n 여성의원할당 발의한 의원들에게 항의하고 폐기시켜야 합니다. 몇번을 더 패해야 정신차릴까요. 깨어 있는 당원들이 용기내어 바꿔야 합니다. 당원은 바보가 아닙니다.', 'n 똥밀필패 똥파리가 밀면 반드시 패한다 n전해철 경선패배 김진표 당대표 패배 이낙연 지지율 급락 n나는 확신한다 홍영표 3위 김용민 1위', 'n 이천파 똥파리들아 이것만 기억해라 똥 밀 필 패nn이천파 똥파리가 1 1 4 밀면 반드시 패한다nn지지율 5 이낙연님 안녕히 잘가세요']"
