,pos_words,count,documents
0,지지,51,"['n 너무 한심해서 말이 안 나옴 저기요 여기 민주당이에요 댁이 이럴수록 이재명지지세력 안붙어요. 혐오감주면서 지지세력 모으려면 국짐가세요 거긴 저런단어 좋아하니 거기루 가세요.', 'n 유튜버뉴스 생각있는 자들은 민주당의 혁신과 개혁을 논하는데 협치를 운운하는 자들을 지지하다니.당신은 민주당 내의 적폐인가.아님 당원의 탈은 쓴 국짐당 당원인가.', 'n 적폐를 피하고자 다른 적폐를 지지해서는 안 되니 이낙연 대표를 지지하는 것지요']"
1,좋아하다,14,"['n 너무 한심해서 말이 안 나옴 저기요 여기 민주당이에요 댁이 이럴수록 이재명지지세력 안붙어요. 혐오감주면서 지지세력 모으려면 국짐가세요 거긴 저런단어 좋아하니 거기루 가세요.', 'n 찢는거 좋아하는 냥반은 불륜 민사나 해결하고 오시길. 진짜 어디 내놔도 부끄러운 후보가지고 원팀이라뇨. 그럼서 이런 사람들이 꼭 수박이니 똥파리니.', 'n 니는 이똥형이 알바비 주니.아님 찢는거 좋아하는 사람이 주니? 열성적으로 치자면 입에 거 레 문 니들만 할까요 썩은 오렌지가 나가주시길']"
2,연애,13,"['n 마nnn볍신아nnn김대중 노무현 문재인이 등용한 최장수 총리 성공한 당대표vs 일베 출신 무상연애 패륜전과 4범이겠지nnn', 'n 느그 찢 무상연애 재판 준비나 잘 하라고 해라 쪽팔린줄도 모르고 꼬붕 시켜 나대기는 쯧쯧', 'n 무상연애 이재명이 민주당 대선 경선에서 떨어지면 민주당에 휘발류 붓고 도망칠 것 같아요']"
