,pos_words,count,documents
0,지지,35,"['n 여론 조사 높게 나오면 뭐하냐n언론 기사발n지지 지지 부끄러버라n이재명 안 찍는다n탈당하라', 'n 거 닉넴이 아깝네여.진심 민주당 지지자라면 대권 후보 1위인분 지지하고 응원하는 게 맞지.뇌피셜은 일기장에 쓰시고 댓글알바 열심히 하시고 모 언젠간 좋은 날 오지 않겠소?', 'n 으휴 오렌지일베충 그 게시판 타령 말곤 뭐 없나?n이재명이 안 되는 이유는 검색 조금만 하면 다 아는 상식n그런데도 지지한다??n국짐당알바 아니면 오렌지일베충n']"
1,최고,12,"['n 강병원 의원님 대통령님과 발맞춰서n정도를 걷는 최고위원이 되어주세요n응원합니다', 'n 꼭 최고위원이 되어주세요n문재인 정부 임기말에 더 힘을 보태주시길 바랍니다', 'n 최고의원 축하합니다n정권재창출과 언론개혁에도 힘써주세요']"
