from,to,depth,documents
총장,기자,2,"['얼마 전윤석열전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다. 윤 전 총장에게 많은 기대를 걸었지만 국민의 선택을 받는 일은 무척 힘들겠구나.고심 끝에 내린 결론. 이준석 비단주머니도 소용 없어.몰랐더라면 좋았을 파일장성철 윤석열 파일 입수.국민 선택받기 무척 힘들 것서울 뉴시스 김지현 기자 정치평론가 장성철 공감과논쟁 정책센터 소장은 19일 페이스북을 통해 얼마 전 윤석열 전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다 며 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠구나 라는 게 고심 끝에 내린 결론이라고 밝혔다. 장 소장은 news.v.daum.net17313315', 'x파일하면 샘숭이지윤석열측 의혹 논란에 대응하지 않을 것윤석열 측 x파일 의혹 논란에 대응하지 않을 것대권 도전 선언 시기는 계획대로 6말7초 조율 중 서울 연합뉴스 박경준 기자 윤석열 전 검찰총장 측은 20일 윤 전 총장과 관련한 의혹을 정리한 것이라는 이른바 x파일 의혹이 제기된 데 대해 대응하지 않을 것 이라고 밝혔다. 윤 전m.news.nate.com', '무슨위기? 기사 조까치 쓴닺 정치선언 앞둔 윤석열의 위기.대변인 사퇴 도 x파일 공격서울 뉴스1 박기범 기자 야권 유력 대권주자인 윤석열 전 검찰총장이 정치참여 선언을 앞두고 위기를 맞이한 모습이다. 전언정치 논란을 극복하기 위해 임명한 대변인은 혼선만 더한 채 사퇴했고 여권에서 거론하기 시작한 이른바 윤석열x파일을 두고 야권에서도 비판의 목소리가 나왔다. 국민의힘 주요 인사들의 견제도 계속되는 가운데 잠재적 경쟁자news.v.daum.net']"
총장,정리,2,"['송영길 난윤석열x파일없어 야당 내부서 정리했을 것 윤석열 x파일 논란에 송영길 대표가 꺼낸 의미심장한 말 아마 검찰총장 인사 검증 과정 중 야당 내에서 vop.co.kr24 33', '두 가지 버전 있다 윤석열x파일에 뭐가 있길래https210549001?inputtw전 검찰총장 관련 의혹을 정리한 것이라는 이른바 이 정치권을 들쑤시고 있습니다.18', '야권 인사 윤석열x파일입수.방어 어렵겠다 다음 뉴스https06538까봐라. 설레발 치지 말고. 파일 입수 경위까지.야권 인사 윤석열 x파일 입수.방어 어렵겠다서울 연합뉴스 류미나 기자 보수진영 정치평론가인 장성철 공감과 논쟁 정책센터 소장은 19일 윤석열 전 검찰총장과 처가 관련 의혹이 정리된 파일을 입수했다 고 밝혔다. 윤 전 총장의 대권 도전에 우호적인 보수우파 진영에서 나온 폭로여서 주목된다. 장 소장은 이날 자신의 sns에 쓰기에 무척 괴로운 글이라며 얼마 전 윤 전 총장과 처 장모의 의혹news.v.daum.net']"
총장,서울,2,"['얼마 전윤석열전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다. 윤 전 총장에게 많은 기대를 걸었지만 국민의 선택을 받는 일은 무척 힘들겠구나.고심 끝에 내린 결론. 이준석 비단주머니도 소용 없어.몰랐더라면 좋았을 파일장성철 윤석열 파일 입수.국민 선택받기 무척 힘들 것서울 뉴시스 김지현 기자 정치평론가 장성철 공감과논쟁 정책센터 소장은 19일 페이스북을 통해 얼마 전 윤석열 전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다 며 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠구나 라는 게 고심 끝에 내린 결론이라고 밝혔다. 장 소장은 news.v.daum.net17313315', '야권 인사 윤석열x파일입수방어 어렵겠다http3001?inputtw 장 소장은 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠다는 게 고심 끝에 내린 결론이라며 자가 발전 의혹 어떻게 될까요야권 인사 윤석열 x파일 입수방어 어렵겠다 연합뉴스 서울 연합뉴스 류미나 기자 보수진영 정치평론가인 장성철 공감과 논쟁 정책센터 소장은 19일 윤석열 전 검찰총장과 처가 관련 의혹이 정.yna.co.kr', '혹여라도 여권 대선후보 결정후 이재명x 파일은 어찌 할려고 의혹 백과사전 이재명을 국찜당과 조중동이 작심하고 달려 들면 이재명은 넋 아웃 정권은 국찜당 손에아군이 터트린 윤석열 x파일. 정치공작 강력 맞서야 부글서울 뉴스1 김민성 기자 대변인 사퇴와 이른바 윤석열 x파일 논란으로 겹악재에 둘러싸인 윤석열 전 검찰총장을 놓고 국민의힘이 어수선한 모양새를 보이고 있다. 대체로 x파일 논란을 정치공작으로 규정하면서 강경한 대응을 통해 야권 유력 주자를 보호해야 한다는 목소리가 나오는 가운데 만약 의혹이 있다면 윤 전 총장의 직접 해명이 필요하다는 요구도news.v.daum.net']"
정치,평론가,2,"['국힘 정치 평론가x파일에 드러난윤석열 처 장모 셋 합쳐 20 여 건 뒤가 뭐하니까 이랬다 저랬다 하루를 못 견디고 어찌 경거망동 조변석개 하듯 조중동 기더기들 사주들 어떻게 할까', '보수 정치평론가 장성철 윤석열x파일입수방어 어렵다 판단 출처 이효진의 . 블로그 김무성 따까리라 역시http12', '얼마 전윤석열전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다. 윤 전 총장에게 많은 기대를 걸었지만 국민의 선택을 받는 일은 무척 힘들겠구나.고심 끝에 내린 결론. 이준석 비단주머니도 소용 없어.몰랐더라면 좋았을 파일장성철 윤석열 파일 입수.국민 선택받기 무척 힘들 것서울 뉴시스 김지현 기자 정치평론가 장성철 공감과논쟁 정책센터 소장은 19일 페이스북을 통해 얼마 전 윤석열 전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다 며 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠구나 라는 게 고심 끝에 내린 결론이라고 밝혔다. 장 소장은 news.v.daum.net17313315']"
정치,센터,2,"['얼마 전윤석열전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다. 윤 전 총장에게 많은 기대를 걸었지만 국민의 선택을 받는 일은 무척 힘들겠구나.고심 끝에 내린 결론. 이준석 비단주머니도 소용 없어.몰랐더라면 좋았을 파일장성철 윤석열 파일 입수.국민 선택받기 무척 힘들 것서울 뉴시스 김지현 기자 정치평론가 장성철 공감과논쟁 정책센터 소장은 19일 페이스북을 통해 얼마 전 윤석열 전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다 며 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠구나 라는 게 고심 끝에 내린 결론이라고 밝혔다. 장 소장은 news.v.daum.net17313315', '야권 인사 윤석열x파일입수방어 어렵겠다http3001?inputtw 장 소장은 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠다는 게 고심 끝에 내린 결론이라며 자가 발전 의혹 어떻게 될까요야권 인사 윤석열 x파일 입수방어 어렵겠다 연합뉴스 서울 연합뉴스 류미나 기자 보수진영 정치평론가인 장성철 공감과 논쟁 정책센터 소장은 19일 윤석열 전 검찰총장과 처가 관련 의혹이 정.yna.co.kr', '보수진영 정치평론가인 장성철 공감과 논쟁 정책센터 소장 이윤석열전 총장과 처가 관련 의혹이 정리된 파일을 입수했다 며 방어가 어렵겠다 고 밝히자 김재원 최고위원은 아군 진영에서 수류탄이 터졌다 며 입수 경위를 밝힐 것을 요구했다.국민의힘 내부서 윤석열 x파일 입수 방어가 어렵겠다 장성철 제주도당위원장 주장 김재원 아군 진영에서 수류탄 hani.co.kr4832']"
정치,정책,2,"['얼마 전윤석열전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다. 윤 전 총장에게 많은 기대를 걸었지만 국민의 선택을 받는 일은 무척 힘들겠구나.고심 끝에 내린 결론. 이준석 비단주머니도 소용 없어.몰랐더라면 좋았을 파일장성철 윤석열 파일 입수.국민 선택받기 무척 힘들 것서울 뉴시스 김지현 기자 정치평론가 장성철 공감과논쟁 정책센터 소장은 19일 페이스북을 통해 얼마 전 윤석열 전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다 며 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠구나 라는 게 고심 끝에 내린 결론이라고 밝혔다. 장 소장은 news.v.daum.net17313315', '새벽에만 이런 기사가 뜬다 빌어먹을 것들 지들도 윤짜장은 안될거라 아는거윤석열 x파일 입수 윤 전 총장 명분 한 순간에 날라갈 것한 정치 평론가가 윤석열 전 검찰총장의 측근을 둘러싼 의혹이 정리된 윤석열 파일을 입수했다 며 윤석열 전 검찰총장이 국민의 선택을 받는 일은 무척 힘들겠다는 글을 남겼다. 정치 평론가인 장성철 공감과선택 정책센터 소장은 19일 자신의 페이스북 포스팅을 통해 윤 전 총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다 며 의혹이 사실news.v.daum.net', '윤석열x 파일은 정치공작?? 송요훈 기자 정말 쎄다 아부는 이제 그만 하고 제대로 검증하자 정청래대권 꿈 .https출처윤석열 x 파일은 정치공작?? 송요훈 기자 정말 쎄다 아부는 이제 그만 하고 제대로 검증하자 정청래 윤석열 대권.영상설명 이른바 윤석열 엑스x 파일 의 존재를 알린 뒤 윤석열 전 검찰총장에 대한 지지를 공개 철회한 장성철 공감과 논쟁 정책센터 소장은 21일 x 파일의 대략적인 내용과 형식 입수 경위 등을 털어 놓으며 포장지가 화려하다 고 물건을 살 수 없다. 정권교체가 중요하다 고.youtube.com']"
정치,장모,2,"['국힘 정치 평론가x파일에 드러난윤석열 처 장모 셋 합쳐 20 여 건 뒤가 뭐하니까 이랬다 저랬다 하루를 못 견디고 어찌 경거망동 조변석개 하듯 조중동 기더기들 사주들 어떻게 할까', '얼마 전윤석열전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다. 윤 전 총장에게 많은 기대를 걸었지만 국민의 선택을 받는 일은 무척 힘들겠구나.고심 끝에 내린 결론. 이준석 비단주머니도 소용 없어.몰랐더라면 좋았을 파일장성철 윤석열 파일 입수.국민 선택받기 무척 힘들 것서울 뉴시스 김지현 기자 정치평론가 장성철 공감과논쟁 정책센터 소장은 19일 페이스북을 통해 얼마 전 윤석열 전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다 며 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠구나 라는 게 고심 끝에 내린 결론이라고 밝혔다. 장 소장은 news.v.daum.net17313315', '장성철 윤석열x파일 입수.국민 선택받기 무척 힘들겠구나 고심 끝 내린 결론 정성철정치평론가 공감과 논쟁 정책센터 소장.장성철 윤석열 x파일 입수.국민 선택받기 무척 힘들겠구나 고심 끝 내린 결론윤석열 전 검찰총장이 지난 9일 오후 서울 남산예장공원 개장식에서 마스크를 고쳐쓰고 있다. 연합뉴스 정치평론가 장성철 공감과 논쟁 정책센터 소장은 19일 페이스북을 통해 얼마 전 윤석열 전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다 며 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는news.v.daum.net11263506']"
검찰,인사,2,"['송영길 난윤석열x파일없어 야당 내부서 정리했을 것 윤석열 x파일 논란에 송영길 대표가 꺼낸 의미심장한 말 아마 검찰총장 인사 검증 과정 중 야당 내에서 vop.co.kr24 33', '윤석열x파일 폭풍전야.야권 인사 문건은 2개 조국 의혹 보다 더 심각 검찰이 조국상대로 조작한 의혹보다 무척 더 심각 제목은 이렇게 적어야지 기레기야206267', '야권 인사 윤석열x파일입수방어 어렵겠다http3001?inputtw 장 소장은 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠다는 게 고심 끝에 내린 결론이라며 자가 발전 의혹 어떻게 될까요야권 인사 윤석열 x파일 입수방어 어렵겠다 연합뉴스 서울 연합뉴스 류미나 기자 보수진영 정치평론가인 장성철 공감과 논쟁 정책센터 소장은 19일 윤석열 전 검찰총장과 처가 관련 의혹이 정.yna.co.kr']"
검찰,논쟁,2,"['얼마 전윤석열전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다. 윤 전 총장에게 많은 기대를 걸었지만 국민의 선택을 받는 일은 무척 힘들겠구나.고심 끝에 내린 결론. 이준석 비단주머니도 소용 없어.몰랐더라면 좋았을 파일장성철 윤석열 파일 입수.국민 선택받기 무척 힘들 것서울 뉴시스 김지현 기자 정치평론가 장성철 공감과논쟁 정책센터 소장은 19일 페이스북을 통해 얼마 전 윤석열 전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다 며 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠구나 라는 게 고심 끝에 내린 결론이라고 밝혔다. 장 소장은 news.v.daum.net17313315', '조국 의혹 보다 더 심각하다고 하니 검찰과 언론이 어떻게 할지 주시한다.윤석열 x파일 폭풍전야.야권 인사 문건은 2개 조국 의혹 보다 더 심각윤석열 전 검찰총장이 지난 9일 서울 중구 남산예장공원에서 열린 독립운동가 우당 이회영 선생 기념관 개관식에 참석해 기념관으로 이동 중 취재진의 질문을 듣고 있다. 뉴시스 윤석열 전 검찰총장의 각종 의혹이 담긴 이른바 윤석열 x파일 을 입수한 후 지지를 철회한 장성철 공감과논쟁 정책센터 소장은 21일 문건은 2개 라며 조국 전 법무부 장관이news.v.daum.net2554.3천5.9천', '조국의 십분의 일만 털어도 대통령의 자도 못꺼낼 작자라고 생각했는데 장성철이가 이렇게 말할 정도라면 조국의 십분의 일이 아니라 터는 시늉만 내도 될 작자였다 장성철 윤석열 x파일 입수. 네거티브 먹잇감 될 것서울 뉴시스 조성우 기자 윤석열 전 검찰총장이 9일 서울 중구에 위치한 독립운동가 우당 이회영 선생 기념관을 둘러본 뒤 취재진에 둘러싸여 있다. 공동취재사진 2021.06.09. photonewsis.com 사진 뉴시스 파이낸셜뉴스 정치평론가 장성철 공감과논쟁 정책센터 소장이 19일 얼마 전 윤석열 전 검찰총장과 처 장모의news.v.daum.net']"
검찰,방어,2,"['야권 인사 윤석열x파일입수방어 어렵겠다http3001?inputtw 장 소장은 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠다는 게 고심 끝에 내린 결론이라며 자가 발전 의혹 어떻게 될까요야권 인사 윤석열 x파일 입수방어 어렵겠다 연합뉴스 서울 연합뉴스 류미나 기자 보수진영 정치평론가인 장성철 공감과 논쟁 정책센터 소장은 19일 윤석열 전 검찰총장과 처가 관련 의혹이 정.yna.co.kr', '장성철 윤석열x파일보니 방어 어렵다.일찍 포기하는 게장성철 윤석열 x파일 보니 방어 어렵다.일찍 포기하는 게쿠키뉴스 정진용 기자 장성철 공감과논쟁센터 소장이 19일 윤석열 전 검찰총장과 처가 의혹이 정리된 이른바 윤석열 x파일 을 봤다 며 국민 선택 받는 일이 무척 힘들겠다 고 말했다. 장 소장은 이날 자신의 페이스북에 쓰기가 무척 괴로운 글 이라며 얼마 전 윤 총장과 처 장모 의혹이 정리된 일부의 문서화된 파일을 입수했다 고 말문을 열었다. 장news.v.daum.net', '야권 윤석열x파일 공개하라.대응 않을 것야권 윤석열 x파일 공개하라.윤석열 대응 않을 것앵커윤석열 전 검찰총장의 의혹이 담겼다는 x파일 논란에 보수 야권은 공작 정치 라며 일제히 방어에 나섰습니다.그러면서도 문제 될 내용이 있다면 파일 공개부터 하고 해명을 들어보자며 조심스런 반응을 보였는데요.윤 전 총장 측은 일절 공식 대응을 하지 않기로 했습니다.황혜경 기자가 보도합니다.m.ytn.co.kr']"
검찰,주자,2,"['윤십원 대변인 사퇴에 x파일 논란. 대선 시동거는 윤석열 연이은 악재윤석열 전 검찰총장이 지난 9일 서울 중구 남산예장공원 개장식에서 박수를 치고 있다. 사진 뉴스1. 파이낸셜뉴스 야권 유력 대권주자인 윤석열 전 검찰총장이 대권 도전 선언을 일주일 정도 앞두고 암초가 잇따르고 있다. 윤 전 총장의 국민의힘 입당을 놓고 메시지 혼선 논란을 일으켰던 이동훈 대변인이 내정 열흘만에 사퇴하는가 하면 여권의 공news.v.daum.net', '이렇게 떠도는 남의 파일 들여다 보는 애가 권력잡으면 국정원은 당연히 정적감시와 정적x파일만드는 기관 되는 거지.이재명 윤석열 x파일 요약본 나도 봤는데. 정면 돌파하시라이재명 경기지사가 22일 야권 유력 대선주자인 윤석열 전 검찰총장 관련 의혹이 총망라돼 있다는 이른바 x파일 과 관련해 정치인은 발가벗는다는 심정으로 모든 의혹이나 모든 질문에 답해야 한다 고 말했다. 이 지사는 비 이재명계의 더불어민주당 대선후보 경선 연기 주장에 대해서는 갈등 국면에서 통 크게 받아주면 대범하다 포용력 있다 이런 평가news.v.daum.net9460', '주로 2019년 7월 윤 전 총장의 인사청문회 당시 쟁점이 됐던 의혹들이 상당 비중을 차지한 것으로 알려졌다. 이 때문에 사정기관에서 만든 자료일 가능성도 제기된다. 두 문단 사이의 괴리. 인청에서 의혹을 제기한 당이 만든 자료란게 뻔한데 사정기관운운하고 있음.윤석열 x파일 후폭풍에 뒤집어진 국민의힘경향신문 윤석열 전 검찰총장 관련 의혹이 담긴 것으로 알려진 이른바 윤석열 x파일 논란이 정치권을 흔들고 있다. 국민의힘은 21일 x파일 후폭풍에 시달렸다. x파일의 존재가 야권에서도 거론되자 공작정치 라고 목소리를 높이며 조기 진화에 나선 것이다. 야권의 유력 대선주자인 윤 전 총장을 둘러싼 x파일 의혹을 닥치고 방어 하는 모양새다. 그news.v.daum.net12 1 0']"
의혹,선택,2,"['얼마 전윤석열전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다. 윤 전 총장에게 많은 기대를 걸었지만 국민의 선택을 받는 일은 무척 힘들겠구나.고심 끝에 내린 결론. 이준석 비단주머니도 소용 없어.몰랐더라면 좋았을 파일장성철 윤석열 파일 입수.국민 선택받기 무척 힘들 것서울 뉴시스 김지현 기자 정치평론가 장성철 공감과논쟁 정책센터 소장은 19일 페이스북을 통해 얼마 전 윤석열 전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다 며 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠구나 라는 게 고심 끝에 내린 결론이라고 밝혔다. 장 소장은 news.v.daum.net17313315', '야권 인사 윤석열x파일입수방어 어렵겠다http3001?inputtw 장 소장은 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠다는 게 고심 끝에 내린 결론이라며 자가 발전 의혹 어떻게 될까요야권 인사 윤석열 x파일 입수방어 어렵겠다 연합뉴스 서울 연합뉴스 류미나 기자 보수진영 정치평론가인 장성철 공감과 논쟁 정책센터 소장은 19일 윤석열 전 검찰총장과 처가 관련 의혹이 정.yna.co.kr', '검찰총장 아니고 국민선택 기다리는 대선주자라면 의혹을 다 공작이라고 하면 안 되죠httpstml박주민 윤석열 검증을 정치공작으로 치부하면 안 돼 박주민이 x파일 논란에 정치공작 이라 반발하는 윤석열에 가한 일침 검증 제대로 안 됐던 이명박 박근혜반복하면 안 돼 vop.co.kr177281']"
의혹,어렵다,2,"['야권 인사 윤석열x파일입수방어 어렵겠다http3001?inputtw 장 소장은 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠다는 게 고심 끝에 내린 결론이라며 자가 발전 의혹 어떻게 될까요야권 인사 윤석열 x파일 입수방어 어렵겠다 연합뉴스 서울 연합뉴스 류미나 기자 보수진영 정치평론가인 장성철 공감과 논쟁 정책센터 소장은 19일 윤석열 전 검찰총장과 처가 관련 의혹이 정.yna.co.kr', '알아서 하시겠죠야권 인사 윤석열 x파일 입수.방어 어렵겠다서울 연합뉴스 류미나 기자 보수진영 정치평론가인 장성철 공감과 논쟁 정책센터 소장은 19일 윤석열 전 검찰총장과 처가 관련 의혹이 정리된 파일을 입수했다 고 밝혔다. 윤 전 총장의 대권 도전에 우호적인 보수우파 진영에서 나온 폭로여서 주목된다. 장 소장은 이날 자신의 sns에 쓰기에 무척 괴로운 글이라며 얼마 전 윤 전 총장과 처 장모의 의혹news.v.daum.net', '장성철 윤석열x파일보니 방어 어렵다. 일찍 포기하는 게 윤떡은 결국 버리는 돌이였구나. 토사구팽 기레기들이 최재형이나 김동연으로 몰아가는 분위기가 감지된다 이 둘은 이재명으론 감당하기 힘들다 이낙연이 대안이다 장성철 윤석열 x파일 보니 방어 어렵다.일찍 포기하는 게쿠키뉴스 정진용 기자 장성철 공감과논쟁센터 소장이 19일 윤석열 전 검찰총장과 처가 의혹이 정리된 이른바 윤석열 x파일 을 봤다 며 국민 선택 받는 일이 무척 힘들겠다 고 말했다. 장 소장은 이날 자신의 페이스북에 쓰기가 무척 괴로운 글 이라며 얼마 전 윤 총장과 처 장모 의혹이 정리된 일부의 문서화된 파일을 입수했다 고 말문을 열었다. 장news.v.daum.net']"
의혹,연합뉴스,2,"['야권 인사 윤석열x파일입수방어 어렵겠다http3001?inputtw 장 소장은 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠다는 게 고심 끝에 내린 결론이라며 자가 발전 의혹 어떻게 될까요야권 인사 윤석열 x파일 입수방어 어렵겠다 연합뉴스 서울 연합뉴스 류미나 기자 보수진영 정치평론가인 장성철 공감과 논쟁 정책센터 소장은 19일 윤석열 전 검찰총장과 처가 관련 의혹이 정.yna.co.kr', '윤석열측 x파일 의혹 논란에 대응하지 않을 것윤석열 측 x파일 의혹 논란에 대응하지 않을 것 연합뉴스 서울 연합뉴스 박경준 기자 윤석열 전 검찰총장 측은 20일 윤 전 총장과 관련한 의혹을 정리한 것이라는 이른바 x파일 의혹이 제기된 .yna.co.kr', '장모 버전마누라 버전윤서방 버전 3가지 이상일 듯두가지 버전 있다.윤석열x파일에 뭐가 있길래 다음뉴스두가지 버전 있다.윤석열 x파일에 뭐가 있길래서울 연합뉴스 이동환 기자 윤석열 전 검찰총장 관련 의혹을 정리한 것이라는 이른바 윤석열 x파일이 정치권을 들쑤시고 있다. 보수진영 정치평론가인 장성철 공감과 논쟁 정책센터 소장이 지난 19일 x파일을 입수했다. 윤 전 총장이 국민 선택을 받기 힘들겠다고 한 sns 글이 발화점이었다. 이후 x파일 실체가 명확히 드러나지 않는 가운데 정치권news.v.daum.net1418']"
의혹,힘들다,2,"['얼마 전윤석열전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다. 윤 전 총장에게 많은 기대를 걸었지만 국민의 선택을 받는 일은 무척 힘들겠구나.고심 끝에 내린 결론. 이준석 비단주머니도 소용 없어.몰랐더라면 좋았을 파일장성철 윤석열 파일 입수.국민 선택받기 무척 힘들 것서울 뉴시스 김지현 기자 정치평론가 장성철 공감과논쟁 정책센터 소장은 19일 페이스북을 통해 얼마 전 윤석열 전 검찰총장과 처 장모의 의혹이 정리된 일부의 문서화된 파일을 입수했다 며 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠구나 라는 게 고심 끝에 내린 결론이라고 밝혔다. 장 소장은 news.v.daum.net17313315', '야권 인사 윤석열x파일입수방어 어렵겠다http3001?inputtw 장 소장은 윤 전 총장에게 많은 기대를 걸었지만 이런 의혹을 받는 분이 국민의 선택을 받는 일은 무척 힘들겠다는 게 고심 끝에 내린 결론이라며 자가 발전 의혹 어떻게 될까요야권 인사 윤석열 x파일 입수방어 어렵겠다 연합뉴스 서울 연합뉴스 류미나 기자 보수진영 정치평론가인 장성철 공감과 논쟁 정책센터 소장은 19일 윤석열 전 검찰총장과 처가 관련 의혹이 정.yna.co.kr', '국민의짐 제주도당위원장 장성철 공감과 논쟁 소장이윤석열처가의혹 x파일 봤다 고 밝혔다. 그는 sns에 쓰기가 무척 괴로운 글이며 국민 선택받는 일이 무척 힘들겠다 고 걱정했다. 사실 내용이 널리 퍼지면 지지할 사람 별로 없을 것이다. 덕분에 국민의짐 잠룡들만 신바람 날 것 같다.67145']"
장성철,문건,2,"['야권 인사 윤석열x파일입수방어 어렵겠다http3001?inputtw 이와 관련 장 소장은 이날 오후 연합뉴스 와 통화에서 대선 국면을 염두에 두고 작성된 문건들로 보인다 면서도 구체적인 내용에 대해서는 밝힐 수 없다 며 함구했다.야권 인사 윤석열 x파일 입수방어 어렵겠다 연합뉴스 서울 연합뉴스 류미나 기자 보수진영 정치평론가인 장성철 공감과 논쟁 정책센터 소장은 19일 윤석열 전 검찰총장과 처가 관련 의혹이 정.yna.co.kr', '지난 19일 장성철 공감과 논쟁 정책센터 소장의 페이스북 글로 촉발된 엑스파일 문제에 대해 아군 진영에서 수류탄이 터졌다 며 당황하던 야권이 여당발 문건 이라는 주장으로 반격에 나서자 민주당은 대응할 가치가 없다 며 일축했다.x파일 무시하던 윤석열 공작설 꺼내들어 여당선 왜 우리한테 윤 3일 만에 대변인 통해 전언 집권당에서 했다면 불법 사찰 이준석 당 차원 대응 어려워 hani.co.kr', '장성철 윤석열x파일 사찰 공작 아니다 문건 파기할 것 sbs 주영진의 뉴스브리핑https출처장성철 이노므시키장성철 윤석열 x파일 사찰 공작 아니다 문건 파기할 것 sbs 주영진의 뉴스브리핑윤석열 x파일 논란박진영 전 민주당 상근부대변인x파일 공개 안 할 거면 sns 올리지 말았어야장성철 공론센터 소장방송 후 문건 파기할 것정치적 이용 원치 않아 정치권 정보에 능통한 분으로부터 받아야당 파일 준다고 했는데도 거절6월 문건 세 챕터로 나뉘어사.youtube.com']"
장성철,밝히다,2,"['장성철 x파일 파쇄하겠다 하나는 정부기관 하나는 여권 https2315 26001?inputtw윤석열 논란을 일으킨 장성철씨가 자신이 갖고 있는을 파쇄하겠다고 밝혔습니다.14', '김무성 배후설 일축 장성철 x파일입수 나와 무관https20062 3001?inputtw국민의힘 김무성 전 의원은 이른바 윤석열 의 배후설에 대해 자신과는 무관하다고 밝혔습니다.', '이게 사실이면 장성철님윤석열x파일 아마도 사기 장모씨 아내 빨리빨리 밝혀라']"
