,pos_words,count,documents
0,지지,258,"['영표홍아이낙연지지선언 ㅠㅠ.ㅠ 어제빅쇼 힐링 되었고 영표홍아 여니 지지로 힘이 된다 신발끈 묶고 다시 뛰어 가자을 차기 대통령으로 여.러.분 함께 손잡고 같이 갑시다 127167', '민주당 지지하지 않는다 김대중 노무현 문재인 대통령이낙연지지할 뿐이다 절대 기권하지 않는다 역선택 할 것이다 송영길 감당할 수 있겠냐 독재자 송영길 탄핵하라 17 14', '이재명같은 사람을 맹목적으로 지지하면 괴물이 되지만 문재인이낙연같은 분들을 맹목적으로 지지하면 성군이 된다. 이거슨 진리여160230']"
1,이기다,66,"['매번 그랬듯이 광주 전라의 민심을 얻은 자가 우리당 대선후보가 됩니다 호남이 낳고 키운이낙연의원님이 이깁니다 첫 번째 제주도 두번째 광주 전라를 이기면 게임 끝입니다 53 59', '문파 이낙연빅쇼제목 빅쇼 와주신 우리 문파 분들 감사드려요. 전혜숙 의원님 말씀 잊지마요 우리. 지는 것이 이기는 것이다 그러니 이기려고 하지 마요. 알겠죠?', '병신같이 해보지도 않고 못이긴다는둥 개소리할꺼면 내 탐라에서 꺼져라. 백퍼 이긴다고 확신한다 힘내자이낙연67133']"
2,감사,41,"['대표님 사인을 많이 하셔서 손이 안 좋다고 하셨는데 사인해주셔서 감사합니다. 항상 건강챙기시라고 인사드렸습니다. 앞으로 더 지지하고 응원하겠습니다. 존경합니다 이낙연총리님6575', '이재명 지지자와 국민의 당 지지자들로부터 별 별 욕설 다 들으면서도 꿋꿋이 문재인 대통령을 지지하고 이낙연대표를 응원해주시는 여성 문파분들 존경 스럽고 감사할 따름4972', '처음에 행사 주최측 서울시의회 임만균의원님 나오셔서 춤 추실 때 빵 터졌었어요궁금해 사진 찾아보니 예전 배우같은 느낌이 수고 많으셨고 감사드립니다 13720 7']"
3,최고,38,"['이낙연빅쇼 보고 있는데 전혜숙 최고의원 진국이다. 경북 출신으로 험지에서 김대중 노무현 문재인 대통령을 지지하고 지금은 대표님을 위해 뛰는 멋진 정치인90141', '언론의 의도적인 이낙연지우기가 심각하네 우리나라 언론이 숨기는 사람들은 뭐다?? 최고다 문재인 bts289308', '전혜숙 최고 같은 분이 진짜 큰 힘이 되심. 코뿔소 포스.이낙연있어 얼마나 행복하고 다행인지.']"
4,흥행,31,"['이낙연이 흥행없는 경선을 지도부에게 책임지라고? 아 씨발 그럼 보궐 참패는?25 36', '뒷끝이 안 좋아큰 정치인이라면 패배에 깔끔하게 승복하는 맛이 있을 텐데 말이죠 이낙연측 민주당 지도부 흥행 없는 경선 책임져야 할 것 아시아경제 박철응 기자 이낙연 전 더불어민주당 대표 측이 민주당 지도부를 향해 심히 유감을 표한다는 입장을 밝혔다. 이낙연 캠프 대변인을 맡고 있는 오영훈 의원은 25일 입장문을 통해 오늘 오전에 열린 제23차 최고위원회의 결과에 대해 이낙연 캠프는 당 지도부의 일방적인 태도에 대해 심히 유감을 표한다 고 밝혔다. 최고위는 대선 경선 일정 요구를news.v.daum.net1112', '20 20년 8월. 김부겸이 경선연기 요구이낙연원칙대로 해야 한다. 연기안된다 2021년 6월.경선연기하자 원칙대로 하자고 결정돼자.경선연기안해 흥행참패하면 책임져라 나미췬놈3441']"
5,사랑,29,"['5늘 하루도 문프와이낙연생각뿐 5늘 하루도 참 잘살았5 나 참 잘했네?문재인 정부 성골은 5직은 우리에게 5ㅗ 운명 그대 외에 한눈팔지 않으리 사랑해5지지해5함께해510', '백총재님 진행 정말 잘하시네. 아아 영원히 변치않을 우리들의 사랑으로 어두운 곳에 손을 내밀어 밝혀주리라 여니에게 힘이 많이 됐을 것 같아요. 고마워요.15', '영원히 변치 않을 우리들의 사랑으로 어두운 곳에 손을 내밀어 여니를 밝혀 주리라 이낙연 여니 깨끗한 대통령 차기는 이낙연 내삶을지켜주는 나라gif3935']"
6,고맙다,22,"['어제의 화가 낙심이 오늘 이낙연빅쇼로 풀리고 힘을 얻었습니다 오늘 행사에 애써주신 많은 분들 정말정말 고맙습니다 차기는 이낙연 깨끗한 대통령 이낙연빅쇼 진행천재백총2018', '백총재님 진행 정말 잘하시네. 아아 영원히 변치않을 우리들의 사랑으로 어두운 곳에 손을 내밀어 밝혀주리라 여니에게 힘이 많이 됐을 것 같아요. 고마워요.15', '이낙연대표님이 눈시울 살짝 적시는 모습이 뭉클 했습니다. 빅사이즈님 슈퍼문님과 일행분들 백총님과 스탶분들 수고 하셨구요 고맙습니다. 백총 클래스 up']"
