,pos_words,count,documents
0,지지,55,"['장경태가정세균지지 선언 할 때 이미 이광재단일화 얘기 나왔나?? 아무리 봐도 이광재부터 지지했을 구 같은데.', '정세균소식 210628 후보 연대? 지금은 일러결선투표 자연스럽게 가능 http 여권 심장부서 세몰이.광주 전남 지지조직 출범페이스북 페이지tv 정세균', '이낙연 이재명정세균추미애 박용진 빼고 모두 지지한다. 모두 다 씽씽하게 살아남아라 국짐당 후보들은 눈에 안들어오게 멋지게 살아남아라']"
1,강하다,44,"['광주 여기저기 곳곳에정세균전 총리님 환영 고맙습니다 광주 파이팅 광주 6월 27일일 오후 4시 균형사다리 광주 전남본부 발대식김대중컨벤션센터 강한대한민국 경제대통령 정세균 우정포럼', '이 시각 광주 김대중 컨벤션센터. 광주전남본부 발대식 열기가 벌써부터 느껴집니다. 오늘 오후 2시 30분부터 호남의선택 정세균입니다. 오세요 광주로 강한 대한민국 경제대통령', '균형사다리 울산본부 발대식 소식입니다 조선해양과 자동차 산업의 메카 울산 강한대한민국 강한 경제정세균입니다 토요일 오후 시간 내셔서 꼭 함께 힘을 모아 주세요']"
2,소득,29,"['재난지원금 80 지급 하겠다는 이 시점에 이재명 도지사가 경기도민은 소득에 상관없이 1인당 10만원을 지원하겠습니다 이러면 이낙연정세균나가리 아님?', '응원 합니다 반드시 승리 정세균 국민소득 4만불시대 사회적대타협 절실', '이기고 싶다면 정세균 국민소득 4만불 시대12']"
3,이기다,24,"['tv 토론 과정에서 정세균과 협력 해서 더럽고 무능한 찢 새끼 실체로 최대한 공격하면 국민들도 등 돌리고 찢도 분노조절장애 도져서 스스로 무너지는 모습 보이면 우리가 이기지 않을까', '정세균이 가장 세게 나가다가 발뺌 자이제 일상으로 복귀해야 할듯 이낙연총리는 연기하든 하지 않든 상관없음 조직력 탄탄하고 영업 많이 하는 쪽이 이김', '정세균의 배신으로 경선 연기는 완전히 나가리 됨. 미련 버리고 경선에서 이길 생각만 하는 걸로.1632']"
