word,count
이재명,1543
민주당,441
이낙연,258
윤석열,192
송영길,133
음주운전,126
경기도,119
추미애,91
대한민국,79
김부선,79
기본소득,77
경기도지사,63
정세균,61
청와대,56
문재인,52
홍남기,51
김어준,46
코로나,42
홍준표,38
서울,33
이해찬,33
이명박,32
페이스북,20
