,neg_words,count,documents
0,재난,96,"['정세균페북 가보니 억지부리는 이재명 지지자들 웃겨 저거 다 김어준최배근 억지 주장에 세뇌되어 말도 안 되는 주장을 우기는 중임 재난지원금에 공정을 드리미는 사람도 보이고 .2116', '정세균전 총리 5차 재난 지원금을 상위 1프로 부자에게까지 지급해야 한다는 주장은 경제논리가 아닌 정치논리에 매몰된 포퓰리즘입니다. 정부 의견에 힘을 보탰네요.', '재난지원금 80 지급 하겠다는 이 시점에 이재명 도지사가 경기도민은 소득에 상관없이 1인당 10만원을 지원하겠습니다 이러면 이낙연정세균나가리 아님?']"
1,비판,35,"['정세균조선일보 일베 수준 전락하나.조국 딸 삽화 저격 다음 뉴스https51754전 국무총리가 최근 조국 전 법무부 장관의 딸 관련 삽화를 성매매 기사에 첨부한 조선일보를 향해 정녕 일베 수준으로 전락하려는가 라고 비판했다.정세균 조선일보 일베 수준 전락하나.조국 딸 삽화 저격정세균 전 국무총리가 최근 조국 전 법무부 장관의 딸 관련 삽화를 성매매 기사에 첨부한 조선일보를 향해 정녕 일베 수준으로 전락하려는가 라고 비판했다. 정 전 총리는 24일 페이스북에 며칠 전 조선일보가 성매매 관련 기사에 조 전 장관과 자녀의 일러스트를 교묘하게 편집해서 올렸다 며 이같이 썼다. 조선일보는 지난 21일 단독 먼저 씻으세요 성매news.v.daum.net', '문 대통령이 임명했던 조국이 조선일보에게 패륜적 수모를 당했는데도 민주당 공식계정이나 당대표는 비판은커녕 언급조차 하지 않습니다. 이걸 못본 척 한다는 것이 말이 됩니까? 이러면서 당정은 원팀 이란 말을 할 수 있습니까? 청와대가 직접 나서기 어려운 사안은 당이 나서야 하지 않겠습니까?557600', '이재명은 예외없이 오늘도 윤석열에 묵언수행 중이다. 이낙연 의원부터 정세균 추미애 박용진 이광재 김두관까지 여권주자들이 다 윤석열 비판하는 데 윤석열에 목덜미 잡힌 도지사는 오늘도 입도 뻥끗 못한다. 이래서 이찍윤당 이재명 찍으면 윤석열 당선. 패륜아는 칼잡이를 못당한다.3222']"
2,승리,25,"['네 건물이 낙후 되었지요. 본시정세균전총리가 사용했던 사무실을 이어 받은곳 입니다. 그자리는 복된 자리 입니다. 반드시 대권경선 승리 본선 승리까지 20대 대통령 이낙연.', '이낙연에 비해정세균은 승리를 위해 노력하겟다는데. 이낙연 보다는 이 낫네여. 당의 경선 후보 라면 저정도 발언은 해야 하는 겁니다.15', '더불어 민주당 대통령 선거 경선후보 기호4번 정세균 7월 1일에도 힘내주세요 응원 합니다 반드시 승리10']"
