,neg_words,count,documents
40,비난,39,"['이낙연이밉지만 그렇게 비난할 사항은 아니라고 본다.본인이 아니라고 해명했고 그것도 모자라 관련자고소까지 한다는데 뭐가그렇게불만인가?이방송은이낙연보다 최성해를더신뢰하는 지묻고 싶다.', '자신의 정책만을호소바랍니다n상대 후보정책비난하면부적절n그런후보는 자격미달입니다.n판검새들이 살인을저지르고 조선일보를 비롯기레기들이 확인사살하고 잔인한악마xx들', '민주당잘합니다 당내수박들적폐들없었으면 더잘했을겁니다n민주당에게 힘을 실어줍시다n힘내세요민주당민주시민여러분이제부터는 비난하지 말고정권재창출을 위해 함께 해요']"
41,고통,39,"['정의 이절실합니다.공작정치의덧씌우기마녀사냥악마근성을 비판하는 목소리가 높아야.검언유착정치깡패행패가막아지고 정의 사회구현이 정착될것입니다.조국가족고통을 외면하는 방관자가 되면유시민', 'n정의는반드시승리합니다.n그렇지 않다면 인간세계의 앞날은n매우 불행할 것입니다.n그고통을 조금이라도 나눌 수 있었으면n 이글을 쓰는 것밖에n힘내십시요조국교수님가족여러분', '지저분한자열이가맹박이따라가고 있는 것 아닌가공수처에서 무혐의주고통되고?감옥으로 가고줄리가영부인된다?웃음도안나온다 지저분한자를 지지한 사람들은 누구냐사람들좀되그라']"
42,막히다,38,"['진짜웃긴건얼마나썩을줄도 모르는 사람이 부폐했다고 정권교체를 하겠다 고 말하는데코가막히고n기가 막히고똥뭍은놈이곁뭍놈보고욕한다고 하더니역갑다는 말밖에 안 나오네요', '현직감사원장이 임기 중에n사의를 표하고 대권에도전한다.nn기 가막힌다.n어이가 없다.n세상에 이럴수가.n어찌이런 일이 대한민국의 대명n천지에보고 있다니', '저런게대선 출마한다니진짜개판도이런개판이따로 없을뿐더러저런거출마한다고환호하는 것들보니참기가 막히고코가막힌다.진짜무지하고뻔뻔해도저정도인지.']"
43,잘못,38,"['홍남기잘라라.홍남기는 전형적인 관료주의적폐다.관료주의도개혁대상임을잊지 말라.국가를병들게 하고망국의길로 이끄는관료주의는사라져야 하고 그대표적잘못된 인사홍남기는 당연히잘라야 한다.', '남자잘못은사람보는 눈이 없었다는 거.사연으로 만봐서는웬지얼굴에혹했었을듯n여자가 먼저 이혼하자고 얘기한 게뭔가뒤에딴게있을 거같은 느낌.n박지희말대로 남자분빨리빠져나오시길', '저는제가 잘못을안했는데n그럼에도 불구하고 저렇게화만내면n진작에헤어집니다.n참는것도세번입니다.ㅡㅡn죄송하지만 사연자분의마눌님은n결혼을 했으면서도n결혼전의인생을 사셨네요.']"
44,사라지다,38,"['홍남기잘라라.홍남기는 전형적인 관료주의적폐다.관료주의도개혁대상임을잊지 말라.국가를병들게 하고망국의길로 이끄는관료주의는사라져야 하고 그대표적잘못된 인사홍남기는 당연히잘라야 한다.', '조중동을비롯한 언론들과국힘당.n이들은 영원히이나라의수취요영원히사라져아할좀비들이 다.n조국전장관님과그분의 가족들을갖은모략과날조로재판에 회부하였다.n윤석열검찰은 역사에 다시없을', '정말이상한정신나간이야기하고 있네요조국이국민들피곤하게 하는 건죄에가깝습니다 정신병자들을 더 이상뉴스에서 사라지고죄에는죄값을받은 나라가 정상인데아직조국이왜죄값을안앋고있나요?']"
45,망치다,37,"['설상가상으로 대권을 내어준다 해도홍준표한테줘도윤짜장은 안된다 나라를박근혜보다 더한나라를망칩니다 최순실이보다 줄리는 더했음더하지절대못하지는 않다', '홍남기의 문제이전에 민주당주류와청와대주류의 문제가 심각하다는 생각이 드네요.n결국은 이번 정권내내문제가 되어온인사가 모든 것을망치고 있네요.', '민주당 지지율폭망.가는 곳마다폭망한실력?꾸준히청년대변인포지션을 맡아오면서 2030 지지율을날려버린건자기역할을 철저하게망친것이고']"
46,고생,36,"['조국가족이 일상을 되찾고n행복하셨슴좋겠네요n3년간너무 고생하셨는데n다행입니다 차기 정부에서n우리법연구좀해주셔서 국회가올바른입법좀하도록n도와주시면 좋겠는데', '기다렸습니다.뉴스 공장.문재인데통령님g7.오스트리아.스페인해외순방고생많으셨습니다.대한민국 국민이라는 게 이렇게 자랑스러운적이 없었습니다.감사합니다.', '정치란무엇인가?nn1.재원세금을 사회적 합의를 통해 앞으로 어떻게쓸것인지를 결정하는 도구이다nn2.니옛날에고생많았제?자이거니꺼다.']"
47,불법,34,"['교회에서 불법선거운동이자행되겠네요모두들교회로달려가서불법선거운동이 이루어지는 지감시해야 합니다핸폰으로 증거를 수집해서평화재단으로 신고합시다', '홍 의원은 정치판은없는 것도 만들어내는판인데있는 의혹을 불법 사찰운운으로 피해갈수 있겠는가 라며 정면돌파해 본인과 가족들의 국민적 의혹을풀라 고 조언했다.', '윤봉길기념관은독재에저항이 아니라 일본의 불법식민지침탈에대한민족주의적인 저항을n기념하는 곳이다.n민족영웅을 팔아자신의 개인정치적 사익에이용하다니.']"
48,심하다,34,"['쓰레기투척심하다 고 말만 하지 말고 제가몇번을말했는데n일회용컵빨때플라스티사용으로 엄청난환경오염심각한데n개인컵이나텀블러사용하세요말로만개념있는척하지 말고 행동으로 실천하세요ㅜㅜ', '답답한 민주당 180석으로뭘못하냐n언론피해배상법만들고n심하면폐간까지도 할 수 있게n법개정하면 되지.n민주당호의호식하라고n몰빵밀어준 것아님을 명심해야.', '정말정신차리고 있어야 합니다.n지난보궐선거도자신하지 않았던가요?n하지만 결과는참패n심하게 기울어진언론운동장에서n해야 하는 이상황참김빠지지만n힘내자구요']"
49,우습다,33,"['태극기부대애들보면참우습니다n어제까지 그네에붙어부르스추더니n오늘은그네잡은석렬이한테올인한다n자들은 의리도없고오직저거살려고별짓을다하는 거군요n저무리를 주동하는 자를잘봐야합니다', '동네한바퀴야비한대통령꿈대통령하겠다고 하신 분이한가정을 그렇게몰살시켜도되는지 그분도대한민국 국민인데나와서뭘하실건지아님국민도발밑에때만큼 우스워보이는 지좌괴감듭니다.', '미애누님은도리도리랑전라도 자민련을정리해버릴것이다.촛불시민을 우습게보지마라.홍남기가 이낙연라인이 지.그럼.시민들이놔둘것같아?작살을내버릴것이다.']"
50,아깝다,32,"['기재부월급이 나n신용카드캐시백으로줘라n카드사에돈먹은기재부개혁하라n대기업하나에주는돈은그렇게쉬우면서n국민에주는돈은주기아까워안달난기재부n니들월급국민아닌 대기업한테받으라고', '한국의 대부분언론사는바퀴벌레같은 존재이고 기자들은 기생충이기 때문에언론.기자들에게 화내는 것도 아깝다.대처가중요하다.그런언론사들은 없어져야 한다.', '또서울시장후보박영선처럼없는 사실을퍼트리며 이런 거로또이길 수 있을지윤미향같은위안부 할머니기부금도둑질한진팩트나파헤쳐야지국민혈세가 아깝다']"
51,무너지다,31,"['윤석열은현재 우리나라의 자유민주주의가 무너졌다 고 했는데검찰이죽이고 싶은 사람은죽이고살리고 싶은 사람은살려야 하는데 그렇게못하게 법과 제도를 바꾸니까 그런 평가를 한 것이 아닌지', '김엄마는 정상근기자가말하는 거랑완전다른 관점인듯요nn그리고점점개인적감정의 관점이 들어가는말투와비꼼에그동안 쌓여왓던신뢰가 무너져가는 기분에좀안타깝습니다', '박공선은박원순 서울시장가짜미투가해자를 피해자로규정하고 피해자를 가해자로둔갑시킨채사과해서떨어짐 n김진애가나오고 민주당이밀었으면 이러케무너지지 않았음']"
52,떠들다,31,"['자기욕심이 만들어낸자기음성을 듣고 그것이하니님뜻이라고떠드는겁니다 이런 사람들교회에많습니다 대표적인 사람이전광훈이죠저도하나님음성을듣던사람인데거의다마귀의속삭임입니다', '양성평등이 여성징병이라고 요?여성이출산못하게 해야죠 그래야평등하죠.남성이정자생산을 못하게 해야죠 그게평등하죠.그렇지 않은 가요?답답하니이런억지논리도제가떠드네요', '김치국들마시고 있다.정권교체는될거다.나역시 3년 전 민주당 원이었지만.정말무능에치를떨고있다.여기서 아무리떠들어봐라.민심은더돌아설거다.이것들아.']"
53,어지럽다,31,"['윤짜장은 부정을긍정으로 거짓을진실이라말할 때도리질합니다.그건심리적양심이대갈통을어지럽게하거든요.그때보면눈촞점이풀려있고 그다음고개를꺄뚱하고 어깨를들썩이죠.아.쫄려.하면서.', '주여저들을용서하지 마십시요n주님의백성을 시험에들게 하고n주님의나라를 어지럽게 하고 있습니다n저들에게환난의고통을 알게 하소서n석열재형에게 분수를알게하옵소서n아멘', '문정부의어슬픈탕평책이 나라를 어지럽게 하는 측면이 많다고 생각합니다.물론좋은의도로했겠지만 요n패널들말씀처럼행정부는 일사분란해야함설사잘못된 정책을 시행하더라도']"
54,위조,30,"['위조라고 하는 것은원본이있어야위조란말을쓰는 거 아닌가?원본표창장이 없는데 이자체가 사건이성립되지도 않는거 아닌걸몇년을사회적 비용을 낭비하며 보내는 건지', 'n보수는흉이약간있어도봐주고소위진보는완전깨끗해야 하나요?삼는지난 시점에그과정에서도 다른심한범죄도표창장위조가4년선고한 것과 비교해도.n불평등.', '법의정의가뒤죽박죽이건사법부가그많큼썩었다는 증거살인하구증거인멸해도 3년받던데아니아무영향력없는 지방대표창상위조의혹이징역 4년형이말이 되나엉']"
55,없애다,30,"['문재인데통령맨날전기차타령하던데전기는도대체뭘로생산할건지.원전없애고석탄화력하면 공해만유발하지.그거나 경유차나거기서 거기인걸전기차 충전은어디서하고?서울은 아파트만', '물재인정권은n인사 실패만해하기 위해 기레기와정권적폐관료들다없애라n언론자막엉망이구나ytn없애라ㅡ조국사촌4년구형 ㅡㅡ조국과뭔상관인지.n적폐기간 지입니까????', '프랑스나서구여러 나라들은30대장관이 나총리가 많이 나오는 대일년남짓안남은청년대변하는 청년비서관1명임명하는 게뭐그리대수인지.당장대통령나이제한없애야함.']"
56,더럽다,30,"['이 현실법과도덕의차이가 과연 어느 정도괴리n의차이점에와 있는 것인지 정말 고민해야 되는데 이현실은제일더러운 아베일본근성들이 너무개판치고 있으니정신정말차리지 않으면 어찌하오리까', '어쩌다저런종자가노무현 대통령님의참모가되어노무현의 업적에더러운치부가 되었는지 아이러니입니다 새날정신차리세요 이광재를여기서 보게함은새날애독자로서치욕을느낍니다싫어요찍고갑니다', '조국가족에게 돌을던질n자격있는 자들이 있는 가?n가족을한맺히게한그들은n결코하늘의준엄한심판피할 수 없을껏이다.그들역시더러운찌꺼기에불과하고 천벌을면치 못할 것이다.']"
57,범죄자,29,"['헐.열린 민주당토론회에진성페미는초대하고 이선옥작가님은거부했군요.너무너무실망이네요.하.남성들은 다잠재적범죄자라던남페미는초대해놓고 이선옥작가는 부르려다말고', '네자신을알라.아무리 대한민국이 범죄자들이 권력을쥐고흔드는 세상 이라지만 정말해도 너무하다.기생출신이감히궁궐을넘보다니지나가던개도웃을일이다.', '사법부가언론유착범죄자들로들끓고있는 이상 국내 법에당장기대기는 힘들듯.n무조건미국소송가야 합니다.n대다수 국민들이염원']"
58,두렵다,28,"['저 사람들에게 분노하는 가장 큰 이유는 하나님이름을제멋대로망령되이이용하는 것이다.저들은 하나님을 모르며하나님을경외하지도 않는다.진정하나님을 두려워한다면저런행동과말못한다.', '다파생된사이비.ㅡ성경책은?지들바라는 요슐램프의 지니처럼 하나님도그러겟지? 미치것다?두렵다.떨린다.ㅡ두렵고떨린사람의행 동등모습은?나올 수업다니깐요?두렵다', '우리나라가 언제부터의리없는 국민의식이 지배되어 있는 가?n윤석렬의배신을 보는 청소년들은 앞으로 어떤가치관을가질 수 있을까?n국가의 미래가 매우두렵다']"
59,싸움,27,"['100만부가머야.적어도 300만부는팔려야그억울함이 아주약간은위로받지그리고 그래야만민주당 내수박새퀴들이 벌벌떨지.n난민주당 내권력싸움으로 눈뻘개져조국에게덮어쒸우는개스키들이 더화난다', '이번 대통령선거는이탄희의원말씀대로 소위공정으로 포장한신자유주의와 민주주의와진보의진영대결이 됩니다.기만적신자유주의에 민주진영이 어떻게날을 세우느냐의싸움', '이런밥그릇싸움하는 정치인들때문에 민주당이욕얻어먹고 있는 겁니다n당에심각한 타격을 주몌서까지 이렇게 할 필요있나요?구역일나네요n이낙연씨진짜욕나옵니다']"
60,지치다,26,"['구구절절옳은말씀만하시네요n추다르크님n응원합니다n오랜만에속이시원하고 힘이나네요n우리는 지치지 않습니다n우리는 여전히개혁 과정의를 위해서싸울준비가 되어 있습니다', '김총수뒤에엄청많은민주시민들이 당신의뒷배로서버티고있을 겁니다.우리 모두 지치지 않고 끝까지 갈수 있도록 지치지 말고.화이팅합시다', '180석에 대통령에지방정권까지 다줘도아무것도 못하는 무능한민주당과 청와대에 이젠지친다.이제응원보다는망하길빈다.망해야변할거같다']"
61,지옥,26,"['조국교수님국내좃선고소 고발하신 것극히환영합니다.미국n도승소하십시요그동안당신n이지옥을통과할 것 이라면계n속걸으십시요?문통님지지하고n사랑합니다.희두님고마워요', '김양득창녕군청행정과등이죽기살기로위증하고 거짓말해서김혁규경남도지사가구속되지 않았다 고 입만 열면윤석열은지옥행이다.nn게시자권혁철01065687368', '자기권력에 취해서 하나님을 팔아먹은죄대통령은고사하고 지옥불직행이다 그리고 나는 두 사람싫다한마디로 자기를 키워준사람등에칼을꽂은잡놈에불과하지']"
62,헛소리,26,"['헛소리를 그만하시라.최성해가어떤 인간인지잘를알면서록취록을 확인도않하고언론에발제하는 것이잘한처신이요?조중동과뭐가다른 데요?n이낙연을싫어하는지 알겟지만 내부총질하지맙시다.', '정신연령3세.입을 열면열수록드러납니다.아니다.역시.아니다.친일파가이리많은 지몰랐음대체왜윤봉길기념관에서 저런헛소리를 할까요.일본으로 가셔요거기서 정치하면딱', '거짓하고핑계되고비존도없고철학도안보이고 출발하면서 현 정부 평하고 편파수사에 부족해서감싸고헛소리에뻥그만하시고관심도 없는 새로운 정치인땡이지요']"
63,속이다,26,"['줄리와 장모윤석열가족의 비리부터 말하고 정부를탓해야지어마어마한 자기가족의 비리는덮어질 것 같은가자기양심을속이고 어떻게 대통령희보로 나오는 건 아주생각이 없는바보같은짓이다', '종합부동산세는상위 1들이욕한다고 무서워낮추더니제난지원금에서 결국 상위 20버리네민주당은저래서국힘당2중대소리를 듣는거다 국민들그만속이고 국민의 민주당으로 합당하세요', '홍준표가한말이생각난다.n대통령의영부인은 국격이자국민의세금으로 충당되는 것이다.뜨끔하지 않냐.라마다르네상스지하나이트클럽볼케이노넌진짜로 국민도속일수 있다고 믿는거냐?']"
64,천박,26,"['우리 모두알고 있지 않나?굳이우리 입으로 그따위천박한이름을 언급할 필요는 없을듯양재택이누군지김범수는또누군지쥴리랑무슨관계인 지지들끼리짖고째다밝혀지겠지', '룸빵가서쵸이스할때내가젤싫어하는 스탈이쥴리같은 스타일.저런목소리.저런성형티확나는얼굴.천박한어휘.싼티나자나.', '윤석열의대권출마 선언문은역대 최악의천박하고맥락없는문장으로 역사에 길이회자되어부끄러움의상징이될 것이다.']"
65,탈퇴,24,"['김용민씨.나꼼수때부터 고마웠어요.요즘헷소리를 많이 하셔서탈퇴하고 난갑니다.그리고 여유를좀가지시라예전팟캐스트 김용민브리핑시절박근혜성 대모사하던여자분이 누군지참궁금해.팬인데.', '애초에 가입도안 되어 있더군요ㅡㅡ쿠팡을쓴적이 없나봐요.n그런데 문제는 무료회원들만탈퇴하지유로회원들은 그다지변동이 없다고 하네요.500만명 정도된다던데.', '로켓배송의잔인함때문에 사용안한지꽤됐는데덕분에탈퇴해버리니좋네요사람죽이는 기업들은 반성하고몇배의페널티와처벌를해야살아남을 수 있게 되어야 한다고 생각합니다']"
66,틀리다,24,"['참한심합니다n저들이망신당했다고 생각하는 줄아시네n틀리던맞던던지고 보는 거고그걸로n부정적인 이미지만심어주면된다고 생각하는 인간들입니다n저들에게팩트는 중요하지 않아요', 'rn빠른 시간 내에입법못하면 다음 대선진다.언론에끌여다니다 진다.이재명대통령도 힘들어진다.이번에는 나의 예상이틀리기바란다', '이재명대통령 가자화이팅n국당에서 윤십원내치고플랜b를생각할 것 같습니다.윤짜장은틀렸어요.고집이보통아니긴하다죠.']"
67,피해,23,"['김용민님.김인수tv영국변호사교포n아시나요?조국장관때문에n유튜브시작하신 분인데n이번 조선일보 사건분석한거있어요.n본인이엠비씨김장섭?n사장때문에 피해를봐서n변호사가 되신분', '답답한 민주당 180석으로뭘못하냐n언론피해배상법만들고n심하면폐간까지도 할 수 있게n법개정하면 되지.n민주당호의호식하라고n몰빵밀어준 것아님을 명심해야.', '우리나라남북전쟁을 원하는 나라몇몇이있어요울나라 인명피해따윈상관없이저들경제적 이득을 위하는.70년 넘은휴전을종전선언이드디어선언이코앞이라 생각합니다']"
68,지우다,23,"['이런 자가 대권을 생각한다는 거는n나라가망하는 길n건달우두머리같은n인상을 지울수가 없다n건들건들양아치같은포스는n국민을조지겠다는n뉘양스로 보인다', 'n열공티비의용기와 열정에감사드립니다 이낙연이 이녹취록에적극 나서주는 게 정교수재판을종결지울수 있는데 아군인지적국인 지당체정체를 모를정치꾼', '그러게요그렇게차이나는 시력을 갖고 있으면서 어찌어릴 때안경을안끼고다녔냐석열아?n김건희는출입국 기록 지운적없다구?출입국 기록다조사하자.']"
69,도둑,23,"['도둑늠도양심이n있어 일말의버릇이n나와변장해도발켜젔을때얼마나부끄럽고낮뜨거울까n하기야면도질한n양심으로뭣을못해n천하내세상은저멀n리철문열어놓고n기다린곳이야.예약기간에n입실하시길', '본질은표창장이 아니라 어떠한 것 이라도걸어서입건해서 수사하는 게 목적이었지요.3년된신고다니는구두를도둑질한물건이라기소했을윤가였읍니다.니가안훔쳤다는 걸증명해봐', '도둑넘들상대하는 직업인검사경찰판사그리고 간수들다들정서적으로 불안증세가 있습니다 이건직업적으로 그렇게 되는 것.홍준표보세요.많이 부족하지요']"
70,흘리다,23,"['이미내사를 해서 내사보고서를 만들고 언론에흘려서국민여론을 조작해왔던 것은 하늘에 태양이 있는 만큼명백하다.윤석열은손으로 태양을가릴수 있다고 믿는것 같다.', '십원파니들은천벌을 받을꺼야n자식대까지천벌을 받을꺼니깐기다려라n니들자식이천벌받는걸니들눈으로꼭봐라n니눈에서 피눈물흘려봐야남의 눈에서 눈물안흘리게 하지', '여자는 자신이번돈의사용처가알려지는 것이 이혼보다 더싫은거다.번돈이어디로흘려들어갔는지추적하면많은 일이 밝혀질 것 같네요.']"
71,최악,22,"['표창장이 무죄가나온다면 결국윤석열은검찰개혁을 막으려고 검찰구테타를일으키는 최악의 가족몰살을일삼은여기에 가담한 검찰과징역 4년을 선고한 재판부까지처절하게밟아줘야합니다.', '문대통령님은사람을내치지 못하시는듯요n홍남기정도 되면 해임해야 되지 않나요?n외치는 최고이나 인사는 최악입니다.', '이철희정무수석의박성민발탁은최악의수였다고 생각한다.왜저런분들을애써외면하고 박비서관을 방패막이로내세우는 가?']"
72,역겹다,22,"['일본과 실용외교얘기할거였음장소잘못골랐다.설마위안부 할머니방문계획도있나?역겹다.진짜공감 능력 없다.평생대접받고살았으니당연할테지만', '홍남기대통령보다는윤석열이났겠다지겹고무능한민주당과 청와대참으로 카드 사에서 얼마나받아먹고저따위정책으로 결정하는 가궁금하내역겹다', '젊은 여자인건이해하는 데스펙도그닥이고 그냥페미밖에 모르는 여자임n청와대 들어간스펙앞세워서앞으로 어떤행보보일지눈에선해서역겨움']"
73,싫어하다,21,"['헛소리를 그만하시라.최성해가어떤 인간인지잘를알면서록취록을 확인도않하고언론에발제하는 것이잘한처신이요?조중동과뭐가다른 데요?n이낙연을싫어하는지 알겟지만 내부총질하지맙시다.', '추미애씨는윤석렬씨험담을 할 수록국민들이 싫어하는 걸본인만모르는 것 같습니다.자기를 이기지도 못해서법무장관으로서 국민들에게짜증만주었던 일을 우리는 기억하고 있습니다.', '좌절을어떻게감당할 것인가?n그렇잖아도우경화로문재인을싫어하는 데.불난집에기름을붓는꼴아닌가?n청년들은 기준과근거를 갖는공정을 원한다']"
74,아쉽다,21,"['모집공고에나이기준이 있을 때내나이가 해당 이안 된다면 아쉽지만 도전을안한다 정말 아쉬워서전활하면 안 된다 한다 이준석대표반성하라부끄러운줄알아야지금수저로태어난 것도부족했는가', '장호윤앵커도한중심을 담당했는데 아쉽습니다.그리고 조선일보.열린 공감과가세연에게 친여프레임을 붙이면서 가세연에겐그냥유튜버라했는데 하나만해라.', '임은정검사님축하드립니다 마음같아서 는 검찰총장인데아쉽지만 끝까지 포기하지 마시고 정치검사들과적폐언론들을반드시척결해서 국민들에한을풀어주십시요']"
75,어이없다,21,"['오늘홍남기씨 부리리는 거보고어이없어가지고 대통령이 이제는 직접 나서야 되는 거 아닌감?아직도문대통령 지지하는데 너무방관하는 거 아닌감?', '윤석열도웃끼고n최재형도웃낀다.정신들차리세요.n하나님을왜거기다갖다붙이는 지.n나도하나님밑지만참어이가 어이없다', '웃긴다.여론조사.그노무여론조사는 완전고무줄이요.지들엿대로만들어서막올리고내려.참어이없네.그러니믿을것이못돼.']"
76,실수,21,"['n온전히언론과 방송에서 스포트라이트를 받도록 노력해야 할민주당에서n또또또헛짓거리를 했다.n한두 번도아니도같은 실수를 반복하네?이걸어떻게 생각해야 할까???', '문정부의 최대 실수는n인사정책이었음을 우리는 알고 있다.그런데도 계속 유지하는 이유는 대통령의결단력에문제가 있는 건가???', '열린 민주당이선옥작가님을까다니요열린 민주당실망스럽네요여러모로 지지하고 있는데n이건실수를 아주크게 하셨네요']"
77,그만두다,20,"['광재씨사람은 무엇이 되는 것보다 어덯게사는야가중요하다고 봅니다 고향망신시키지 말고 정치그만두시고반성하고 사세요민주당 대통령 후보는 이재명지사여야승리한다고 믿어의심치 않읍니다', '우파삼촌김기환이란사람이 병원앞에서 17번이나집회를 하며 조민양그만두라고협박했다 네요.n얼마나 힘들었을까요?n병원내사람들눈치도봐야 하고.n정말악마들이 너무 많다.', '방가네일보에밉보일까봐전전긍긍하는쫄보들은n국회의원그만두는 게 낫다n부자몸사리는생각으로n언론경찰검찰에바른말한마디도못하는 게 무슨국민의 대표인 국회의원인가']"
78,피눈물,19,"['십원파니들은천벌을 받을꺼야n자식대까지천벌을 받을꺼니깐기다려라n니들자식이천벌받는걸니들눈으로꼭봐라n니눈에서 피눈물흘려봐야남의 눈에서 눈물안흘리게 하지', '대한민국은쓰리기언론이 있는 한안변한다변하는 방법은 입법부가총기판매허가하면 된다 남의 눈에피눈물나게하는 인간들없어진다 인간들이 선해진다', '조국장관님가정을n갈기갈기찢어놓은n너의만행을 하늘이n알것이다n니눈에도피눈물n흘리는 날이반드시n올것이다']"
79,슬프다,19,"['문정부의어슬픈탕평책이 나라를 어지럽게 하는 측면이 많다고 생각합니다.물론좋은의도로했겠지만 요n패널들말씀처럼행정부는 일사분란해야함설사잘못된 정책을 시행하더라도', '월말김어준과함께하는 수백만의시민이김총수의 가족입니다.n부모님을한해새잃은김총수그상실감을 어찌헤아릴까만은혼자서 너무 많이슬프고아파하지 말고티도내고하셈.', '탈모피아ㅠn노무현 대통령님 n자서전에쓰신말씀n가장후회했던 것은n관료들에게포획당했다ㅠn슬픈대한민국친일제거못한민족의서러움ㅠn귀하신 분최배근교수님']"
80,약하다,18,"['어떻게든남북을화해시키려모진노력했자나요.n그걸비비꼬며조작하고 하여결국친일매국노들이암약하여 일본 도못건들인김구 선생님을살해했어요.n김구 선생님뿐인가요', '추미애장관님.진정성 있는 대통령 후보 도전.응원합니다nn이탄희의원님.한결같이 이사회에서 내편이넘없는 가장약한계층', 'xa0기둥이 약해지는걸볼수 없습니다.김총수님의몸은이제김총수님것이 아닙니다.대장암검사꼭자주받아주세요.']"
81,오해,18,"['이광재에 대한 오해없음.n우리가 알고 있는 그대로 가사실임.n한치의 오해가 없음.', '대가리흔드는 것4개월 동안잠수중에병아리오줌만큼줄었네대가리돌리는버릇때문에 사법시험때부정행위로오해받아9수했다는설', '정말 아직까지 정확한 사실관계밝히지 않고듣는 사람들이 오해하게 보도하는 행태계속하고 있네요.n너무화가납니다.']"
82,스트레스,17,"['윤석렬때문에 나라가둘로갈라졋죠그대로 안고가 시더니 이제홍남기도국짐가서대권나기면되겟네얼마나정권을만만히봣으면 국민들스트레스받는건생각안하시나요', '우리김엄마가 머리가 좋아요 전도사로서동형이처럼할수는 없고욕은하고 싶고 참잘생각했어요 조선고구마사로 스트레스도풀고암튼나도이코너가넘좋아요', '검찰을죄않짓게정상화시켜주세요.rn하여검찰도 국민도정치도모두행복하고 스트레스없도록']"
83,자빠지다,17,"['코로나방역이라고?어휴말같지도 않은.코로나방역이앞에둘을합친것의열배도넘을거다.생각이비어 있으니어떤허접한놈혼자생각을 전하고 자빠졌네.', '에펨가보니까.이작가가 계속룸빵룸빵하고 조롱하니까지 들끼리정신승리오지게 하고 자빠졌네. 얘들아.이작가는 건드려봤자소용없다.', '윤짜장.자신의 아킬레스건을 보호하기 위한 논리만지껄인다.가소롭다.n군대나잡혀갔다 오지.애국좋아하고 자빠졌네']"
84,충격,17,"['개혁법안또한 누더기가 되었다.이러한일들은 정체성을 의심케하는 민주당 대표의연초사면발언이라는희대의똥볼로이어지며보궐선거대참패의충격적인 결과를 도출하고 말았으나', '지원금주면부동산으로 또서민들에게 충격으로 다가온다 먼저집값내리는 대책을 세워라언발에오줌누기다집값오른다면 지원금이 아무도움이 안 된다', '재난지원금을캐시백으로 주는 이미친짓도민주당이세력다툼중이라막지않는 것으로 추측할 수 있겠네요.정말 믿어지지가 않습니다.충격입니다.']"
85,모욕,17,"['독립지사를독립지사기념관에서 모욕하는 일은 절대묵과할 수 없다n먼저윤십원의 국적을 묻고 싶다n만주군장교였던박정희가대통령이 되엇다고윤십원도될 수잇다는 착각하지 마라?', '윤석열을자기먹이뺏으면무는강아지랑바교하시는건세상의 모든강아지에 대한n모욕입니다.강아지들은 사랑과의리가 있는데 저런쓰레기같은 남자박근혜랑비교하시면 안 되죠.', '문제는윤가가 아니다.nn재난지원금80 로 포장된함정이 위기의단초이다.nn하위80란다.n국민의80 를하위로취급하겠다는 대놓고모욕하는 이것.']"
86,거슬리다,16,"['난이미국감때청문회때도리도리가눈에거슬렸다윤이대권잡아외국 정상볼때도도리도리하면 참볼만하겠다저건고칠수 없는 습관이며 정신적정서적불안감과자신감없는 자기표현이 아닐까', '그 누구가대통령앞에서 벌벌떨겠습니다.그러니대통령께서임명한 사람들이 대통령을 거슬리는 것이 아닐까요?대통령의적폐를아니손질하고 서야어찌검찰적폐', '제발안보이는 여자n웃음소리좀안내면n안될까요?n진짜거슬려여n자연스럽게웃는것도 아니고n억지로웃는듯제발요']"
87,악의,16,"['악의적보도로 인한징벌적손해배상 미국의 반이라도 적용해야 합니다.n진보보수떠나언론개혁좀제발강하게 합시다.진실보도하면됩니다.뭐가두렵습니까?', '조중동이악의적으로 얼마나수많은 사람들을 괴롭혀왔는지 밝혀져서우리가재판에서 승리할 수가 있을 거라확신합니다 미약하지만', '극우유튜버우파삼촌과조국일가에 전화로괴롭히는일베와위법자들을악의적사생활유출및침해를더는못하게 해주시고쳐벌받게해주세요']"
88,장애,16,"['윤도리도리라는 소리는 하지맙시다.n혹시장애일지도 모르는데 특이행동에 관한 조롱은삼가하고n지금 이분이대통령감인지n우리 국민의30 이상이 지지한다는 사실이믿기지가 않습니다.', '정서불안과뇌시상하부의 시선고정거부장애로 인한도리도리증후군이라고 합니다.n학명은doridorysyndrome이며 이증상의자가 진단 기준은분당rpm18회입니다.', '국가 지도자가 되고 싶은놈이분노에가득 찬회견이었다분노조절장애를 가지고 있다 저런놈이검찰총장이었다니아찔하다 국가를감정적으로 다스리겠다는윤짜장한심스럽다']"
