from,to,depth,documents
장관,정부,2,"['당 대표든 초선이든 그만 둡시다조국 전 장관 지켜서 검찰개혁 완수하고 문재인 정부에 힘 실어주라고 표 줬더니힘 실어주기는 커녕 방해만 하고 있으니.능력 안되면 딴거하고 삽시다', '어떻게 이룬 3기 민주정부인데너 같은 게 말아먹으려고 작정을 해?조국 장관 발톱의 때만도 못한 놈자랑스러운 민주당 권리당 원들한테 죽기 싫으면알아서 대표에서 물러나라', '송영길을 끌어내려야 당이 살고 대통령을 지킬 수 있다. 정부 들이 박고 조국장관 확인사살하는 너같은 당 대표 필요 없다.']"
개혁,이낙연,2,"['민주당 수박파 명단이낙연 백혜련악질 조응천골수박용진골수 김진표 이상민 김한정초선5적 김한정 윤영찬 김해영기동민 김해영 등 등 니들 때문에 개혁이 안 된다.', 'n 이낙연 당댚시절 n조국 전 장관을 지켜주셨다면n지금쯤 어떻게 되엇을까?n검찰. 사법개혁은 되엇겠지?n이제 와서 조국 전장관 두둔한들 n그 누구 믿겠소', 'n 그러게요 누군 윤석열과 조국에겐 침묵 외면 하던데nnn이낙연님은 늘 그누구보다 검찰개혁과 조국님에 대해 옹호 언급을 하셨죠.n']"
개혁,대선,2,"['n 180석으로도 협치 운운하며n개혁에 미적거리다n보선에 참패한 걸 보고도n지지하시나요nn국짐당에 서울 부산 내준 것도 모자라n대선까지 내주자는 건가요', 'n 민주당 정신차립시다.부동산임대업자들매각하라.너희딜이서민층을알까.개혁법안처리하고 민주당 대선후보 이재명으로 가야나라가바꾼다.전남 곡성권리당원', 'n 민주당 정신차립시다.잔표.여시제들빠지고.힘모아서 개혁법안빨리처리하라 .곧대선돌아온다.대통령은 이재명으로 갑시다 전남 곡성권리당원']"
개혁,보이다,2,"['지금 만주당 국회의원 중에 조국 전 장관보다 나은 인물 몇 없어 보입니다. 도대체 뭘 사과한다는 겁니까? 미적미적 눈치나 보지 말고 검찰 개혁이나 제대로 추진하세요.', '당원들 의견 정말 무시하실거에요?조국수호 검찰개혁 외쳤던 당원들이 안보이십니까??정말 이런 식으로 계속 하실거에요?', '민주당은 180석에 취해 시간만가기를 바라는데 방송 신문을 봐라 조중동의편향적 보도로 중립지대및 나이드신 어른들은 방송에 나오는 것을 믿고 있습니다 이대로 대선을 간다고요 너무나 뻔히 보이고 있지 않나요정신차리세요 업는돈에 당비내고 응원하는 데검찰개혁 제대로 못하고 언론개혁도 뭉기적대고 있고 자기들 잘났다 고 개인목소리내고시간이 없어요 대선 기간에 언론개혁 할수 있겠어요 검찰개혁하고 언론개혁 똑같은 페턴으로 가고 있으니 민주당 의원들 정신차리세요']"
개혁,민주,2,"['민주시민 촛불시민은 빠른 검찰 사법 언론개혁을 원하며 개혁이 민생이고 민생이 개혁입니다 개혁이 없는 속에서는 민생이 말살되고 있습니다', 'n 이해찬 2 송영길인데 뭘 배워? 지난 이해찬이 조국을 품었어야지. 검찰개혁 총대매고 가족이 그리 희생됐을 때 내친자가.더민주는 개혁의지도 없는 무능한 여당', 'n 송영길은 조중동과 국짐당의 플레임에 갖혀있는 민주세력의 적폐이다n언론개혁 검찰개혁에 관심없는 자이다n집으로 가라']"
이재명,지사,2,"['n 이낙연총리 지사시절 전라남도 청렴도 순위 전국 꼴지nn이제 민주당 후보로 이재명지사가 선택될것 같으니 유권자 탓을하네nn각자 후보가 잘하는 정책으로 경쟁합시다', 'n 이재용 구속하고 재벌채체 외치신 이재명지사님이n이재용은 비공개로 왜 만나신거래요?nn공직자가 뒷말 나올 수도 있는데 기업총수를 비공개로 만나도 되는 건가요?n', 'n 어디서 이낙연의원을 엮으려 그래?n당신이 추앙하는 이재명에게 윤석열에 대해 얘기해보라 해봐n뭔 사이다가 사람봐가며 시원하냐구n억약부강의 표싱이 느그 지사']"
이재명,후보,2,"['민주당 대선 후보 이재명 vs 국짐 대선 후보 윤석열 이라면 누굴 선택하겠습니까?1. 안철수2. 허경영3. 무소속 홍준표4. 정의당 후보 5. 투표 포기', 'n 저도 이재명 지지자지만nn대선에서 자신에게 불리하게 작용할까봐 입 처닫고 있는 지지율 1위 대선후보 이재명이란 색희는 뭐하나 몰라요.nn윤석열에게도 아닥하시더니 nn에휴 쓰레기', '민주당 당대선 후보가 이재명이 된다면 정동영 길을 가는 거지.근데 알아둬라정동영이 받은표의 반도 안나온다.정동영이 입잘못놀려서 표 까먹었지이재명 ㅣ ㅏ ㅕ 틀면 대선 끝.']"
이재명,지지자,2,"['n 비아주n난 니가 참 좋아 그래서 넌 신고를 안해요 n이런 게 이재명지지자라고 하면 다들 절레절레 하거든n아주 좋아 계속 이렇게 해줘 n너는 딱 이재명지지자 스타일이야', 'n 저도 이재명 지지자지만nn대선에서 자신에게 불리하게 작용할까봐 입 처닫고 있는 지지율 1위 대선후보 이재명이란 색희는 뭐하나 몰라요.nn윤석열에게도 아닥하시더니 nn에휴 쓰레기', 'n 이재명에 제일 큰 실수가 그 뒷 지지자들에n졸렬한 치졸함 야비함 양x치 비열함 옹졸함 위아래 없는 호로dog자식 사가지 이런 행태를 보니 이재명 더럽히는거 아나몰라.']"
대통령,노무현,2,"['검은 머리 거두는 게 아닌데노무현 대통령 등에 칼을 꽂더니 이제는 조국 장관과 문재인 대통령한테 칼질이냐?나가라 필요 없다. 덩치는 산 만한 게 하는 짓은 벼룩만도 못한 놈', 'n 노무현 재단?????n노무현 대통령님 팔아서 그동안 어마무시한 돈을 벌었다 더니 썩어 문드러지는 썩은 내가 진동하는 느낌은 저만 느껴 지는 건가??????', 'n 노무현 대통령 범죄자로 생각하는 극우 일베 n케로로 은 왜 여기서 이 지 랄 중일까?n아하n북유게에서 찐따지n똥이나 잘 쳐먹고 체하지나 말어라n보확찢 찌찌자들아.더러버 죽겄어n']"
대통령,문재인,2,"['더민주는 차기 대통령 후보 선별 잘하시오문재인 대통령 다음은 이낙연 특히 당대표 같지도 않은 송영길은 깊이 새겨 듣길 바랍니다', '한 번 배반한 사람은 죽기 전까지 배반한다.노무현 대통령님을 배반한 것들은 문재인 대통령님도 배반하게 되어 있다.5 랑', '조국 수호문재인 대통령 사랑해요 이재명도 탈당하라어휴 말 길게 하고 싶지도 않다 이제 민주당에 하나 도움되지도 않는송영길 나가라사람 고쳐쓰지 않는 다는 말 송영길 보고 하는 말']"
