,neg_words,count,documents
40,승리,26,"['야당도 문제다.윤석열 x파일 있다고 까면서 자랑하고 있나.아군인지 적군인지 분별안되나.제1대권주자를 파멸시키려 한다.유아무개가 대선 승리할거라 생각한다면 어림반푼어치 없는생각.', '최대한 빨리 국민의힘에 입당해서 102명의 지원을 받으시면 차기 대선에서 기필코 승리할 것이다 그리하여 현집권세력의 범죄자들을 모조리 구속하여 정의로운 대한민국을 세우자', '홍가놈이 지 주제도 모르고 내부총질하는데 이인간은 후보가 설령된다 해도 중도확장성이 빵점이라 대권승리는 제로다 니놈보다 오세훈 안철수 원희룡이 경쟁력이 월등하다 꿈깨라']"
41,어렵다,25,"['장모 10원 발언으로 볼 때 누구나 동등한 수사라는 니 말은 믿기 어렵다. x파일은 누구보고 공개하라는 건지 모르겠다만 필요하면 장소장이 준다니까 받아봐라.', '시간지나서 불법 사찰에 관여했다는 증거며 이야기라도 나온다면 안그래도 좌파가 망해가는데 그때엔 대한민국에서 좌파는 믿기어려운 족속으로 인식될것이다', '참 힘들다 검사가 수사 대상이면 이렇게 어렵다 8년을 끌었어????????? 대단하다 표창장은 순식간에 쫙 재판까지']"
42,우습다,25,"['나라꼴이 우스워진다. 도대체 어떤 국민들인가? 수준 나락으로 떨어지는 느낌을 지울 수가 없다. 나중에 그 화를 누가 감당하려고.또다시 촛불을 들어야 하는 가?', '불법 사찰 웃기고 있네 판사들 구글링하면 다나온다 며 니가 대통령도 우습게 알고 니꼴리는 대로 권력 남용하던 지구최강권력자였는데 무슨 사찰운운하냐', '한 국정치판을 우습게 봤다가 또 하나의 코메디언이 탄생하겠구먼. 정치판이 보기엔 우습게보여도 링위에 올라가서 맞아보면 현실이 보일거라.']"
43,욕하다,25,"['내편에 안좋은 기사 나 취재하면 비판하고 음모론이라고 욕하고 상대편에 안좋은 기사나 취재하면 검증이라고 옹호하고 정치가 이런 거구나 원래 아오 피곤하다 진짜', '이 시점에서 x파일에는 관심도 없고 x파일을 누가 만들었는지가 더 이슈화 되어 있다. 참 대단한 언론들이 다. 죄지은 놈보다 신고한놈 욕하는 꼴이다.', '이걸로. 검찰총장하다가 대통령 나온다 고. 윤석열 욕하던 민주당 인사들. 이제 또 내로남불 되는 건가? 추미애는 똑같은 잣대로 욕 못하겠지?']"
44,망신,24,"['문재앙투기사기꾼공산당놈과 떠블주무럭만진공산당놈들은 수단과 방법을 안가리고 거짓말로 선동함.국민들은 돈에 환장해서 표 찍지만 결국은 폐가망신이다.정신차려라.', '다른건 몰라도 줄리껀은 반드시 검증하기 바란다. 룸싸롱에서 청와대 입성이라니. 무슨 코빅도 아니고 국격문제.나라 망신이다.', '이재명 대통령 후보는 안 된다 여배우 스캔달 해결해도 나오면 안 된다 일국의 대통령 될사람이 잡아띠고 있으니 나라의망신이다']"
45,무너지다,24,"['윤대통령님 어서 나와서 조국 처단부터 부탁드리겠습니다.일부 민주당 세력에 의해 무너진 정의를 바로잡아주시고 내로남불을 척결하며 공산주의 사상에 물든 정치인들을 내몰아주십시오', '애꾸가 밥값하느라 공작정치에 관여하고 있는 것을 국민들이 다 안다. 무너진 헌법질서와 법치를 복원시킬 사람은 윤석열 밖에 없다.', '그동안 자신을 돌아봤다 고 했는데 좀 지켜보자 변했는지 언행의 품격을 지켜주시길. 또 막말로 당 무너지게 하지 말고.']"
46,범죄자,24,"['조국이 대통령 되면 공산당 사회주의 통일이된다?식 예언가들 .그래서 대통령 되면안 된다 식저런것들이 조작질한놈들이 조작질했다 물타기식 범죄자들 친일먜국 구데타 잔당 잊어선 안 된다', '최대한 빨리 국민의힘에 입당해서 102명의 지원을 받으시면 차기 대선에서 기필코 승리할 것이다 그리하여 현집권세력의 범죄자들을 모조리 구속하여 정의로운 대한민국을 세우자', '형사가 이집저집 기웃 거리면 도둑질 할것 같은 인간을 예의주시 하는 게 불법 사찰이냐 앞으로 수사기관들은 범죄자들 동태 파악 못하겠네ㅜㅜ 범죄 혐의자 감시도 불법사찰이다']"
47,위조,23,"['교활은 입 좀 다물고 도이치뱅크 내연녀 설에 대해서 해석 좀 해줘라 도대체 뭐가뭔지 모르겠다 쥴리라는 걔 도대체 몇명 거쳐 간거냐? 장모는 사문서위조 이건 뭐 안끼는 곳이 없다', '마누라가 과거 어찌 살았던 관심없고 마누라 장모가 저지른 주가조작 요양병원부정수급 통장위조 등은 확실히 따져야 한다.대선 출마 할거면', '조작 위조 거짓말 선동 쑈 전문 더불어 만졌당']"
48,먼지,23,"['진보 진영의 강단있는 여성 정치인 추미애 검찰개혁을 위해 목숨 걸고 싸워온 추미애 윤짜장이 아무리 털어도 먼지 하나 나지 않던 추미애 ㅡ 당신은 대통령 자격이 충분합니다.', '아니.엑스파일 내용이 먼지 부터 까라고.내용도 안나왔는데.뭘 언급하나.어그로만 끌지말고.까라고.안까면.신경쓸 필요도 없어.실체가 없는 데.', '송영길은 대표감이 아님. 그릇이 적음. 지저분한 스탈 민주당에선 젤 그릇이 크고 털어서 먼지하나 안나오는 사람은 정세균뿐임']"
49,부족,22,"['민주당 바쁘네요. 김대업사건 2 오세훈 생태탕 신발로 부족한가보내요. 추미애 조국이 조용하니 민주당 전체가 나서서 윤석열 때리기 시작하네. 윤석열 지지율 40 가즈아', '싫소 죽어도 당신이 싫어요. 검찰권력위에 추미애 법무부 장관이었잖아요 근데 뭐가 부족하나요? 이젠 전 국민위에 있고 싶은게요? 글쎄요 그게 될까요', '너무 과하지 마세요. 한때 당신을 지지했지만 너무나 자기 중심적이고 덕이 부족해보여 지지 철회했습니다. 주변 많은 사람들도 마찬가집니다.']"
50,무시,21,"['될 사람 뒤에서 도와나 줘라. 지가 하겠다 고 전 처럼 설치다간 시민들이 두들겨 팰거다. 말조심도 좀 하고. 시대가 1년 반전 하고는 어마무시하게 변했다. 역행하려고 하지 마라.', '윤총장님 뒤에는 5천만 국민이 있습니다. 오직 국가와 국민을 위해 출마를 결심하셨으니 더듬어당의 공격과 저격은 무시하고 오직 소신대로 헤쳐 나가시면 됩니다', '수입업자한테 뇌물먹은 세무서장이 왜 기소도 안 되었을까?경찰 수사기록이 왜 무시되고 기소가 안돼었지?그것만 솔직히 정직하게 사실대로 불면 대통시켜줄께.']"
51,두렵다,21,"['윤석렬이 무섭긴 무서운가보다. 국민들은 아무말 없이 기다리고 있다 니들끼리 시끄럽게 바람잡아도 국민들은 안다. 하나만 보인다 윤석렬이 대통령되면 두려운 사람들이 엄청나게 많구나', '더불어추행당.난리군훗날 보복이 두려워 총공세하는 군니네들 저질러 놓은게 워낙 많아국민들은 두번 속질 않는다.집단으로 나쁜짓 한 니네들 보다 나쁠게 하나도 없다', '대깨믕.훙어.빨괴이들이 하는 게 보인다.무섭고 두렵냐? 개박살난 대한민국을 살려야 할거 아니냐 문재앙이 너무 나도 많이 망가트려 봤어.대한민국을.']"
52,싫어하다,19,"['이거는 구김당에서 작성한 것이 확실해 보인다. 윤석렬이 야당에 들어와서 후보가 되는걸 가장 싫어할 쪽에서 작성한 거 아니냐? 누구지? 불안한 사람이 작성했겠지.', '중도나 국민들이 젤 싫어하는 보수의 모습 그자체가 홍준표임 밀었다간 도로 민주당 된다 꼰대 막말보수 대표명사격 이준석으로 희석된 보수 이미지 훼손하지 마라', '여당은 야당의 협조도 구하지 않고 막무간애 통과시키고 x파일이 있네 어쩌네하는데 장난하지 마라 국민들 더불민주당 싫어한다']"
53,더럽히다,19,"['자 2022년은 대한민국을 대청소하는 시간이다 지난 4년간 개돼지들이 더럽혀놓은 이 땅에서 개돼지들 쓸어버리고 사람이 사는 대한민국 만듭시다', '어떻게 정치검찰이 왜국적폐당과 같이갈려고 하는 사람을 애국지사 윤봉길기념관을 더럽힌단 말이가? 정말 나라가 우찌돌아갈라꼬 ㅠㅠ', '홍어가 여의도를 더럽히겠네.어쩌냐 저러다 말거다에 한표다 분산시켜놓고 마지막에 이재명이민다. 아니면 한명숙을 나오게 해서던지.']"
54,애쓰다,19,"['부차적인 것에 애쓰지 말고 윤석열과 그 가족이 관련된 충격적인 의혹들이 사실인지 거짓인지 검증해라. 인터넷 검색은 할 줄 알지?', '파일만든다 고 애쓴다 영길아 니들하는짓이 뻔하지 조작하고 만들고 거기에 적반하장 잣갓은 더듬고만진당 영길아 수고링', '자살골.나라 망하겠구나.못된짓 하느라 .애쓴다.못된 것.못된 것못된 것이다.추재앙소설로 시작해서 추락에 길']"
55,속이다,19,"['문재인이 국민을 너무 많이 속이고 사기치고 1700조원이나 국가채무만 만들어서 도저히 문재인을 믿을 자가 하나도 없다. 문재인을 박멸하여 나라를 구하여야 한다.', 'x파일 없어도 대통령하겠다는 사람이 여러 의혹해명해야지??? 안개속에서 헛개비로 국민 속이려??? 조국처럼 해보자.가정파괴적? 천벌 받을거다.', '악랄하고 사악한 더불어좌파당의 정치음모는 끝이 없구나 국민속여 권력탈취하여 지들끼리 자손대대로 부귀영화를 노리는 구나']"
56,최악,18,"['꼴갑육갑을해라.윤석열씨 너는 지금 피의자이다.너가 쉴드쳐준 이명박도 감방에 갔다.너는 헌정사장 최악의 공무원이다.조직부적응자업무저평가자상관협박자.', '국가 주권을 포기한 문죄인 헌정사상 최악의 부패공화국 문죄인 정권 악의축 문죄인은 반드시 그 죄값을 치루게해야 합니다 정권교체가 해답입니다', '좌파 문제인 정권을 타도하자 이것들은 대한민국을 이념사상으로 국민을 분열시킨 최악의 정권이다 앞으로 좌파들 은 사라져야 한다']"
57,아프다,18,"['승산없는 고발하진 않을 것으로 보고 흥미진진해졌습니다 대깨들 깨진 대굴 스템플러 몇개박아주세용 마취하지 말고 그거 조온나 아프다 빠각빠각 빠각 박아서 깨진대굴 붙여 주세용 파이팅', '국민 입장에서 윤총장을 지지하고 사랑하더라도 그가 결정적 흠결이 있다면 가슴이 아프지만 결별해야 하는 것이다 장성철은 빨리 낱낱이 밝히고 국힘도 공개에 힘을 보태야 한다', '아 지금도 준표는 시끄러운데 앞으론 얼마나 시끄러울지.벌써부터 머리가 아프네.제발 열번 말할걸 한번 만 말하길 바란다 조상중에 말못해 죽은 귀신이라도 있는 건지.']"
58,자빠지다,18,"['어쩜 박근혜랑 똑같냐? 비선실세문건 내용의 진위보단 출처를 파헤치더니 윤짜장건도 내용의 진위보단 또 작성경위에 초점맞춰 본질을 호도하고 자빠졌네', '한 나라 당은 그만 집에 가서 쉬거라 아니다 깜빵가서 푹 쉬거라 . . 지금 어떤 시기인디 윤석열을 비판하고 자빠졌냐? . 씨방이나 까라 허덜덜', '하락같은 소리하고 자빠졌네 윤총장님 지지율 빠진게 최재형한테 갔네 기자야 눈 있으면 표좀 보고 기사 써라 이재명 이낙연 하락한건 뭐니?']"
59,겁나다,17,"['이번엔 윤석열 문제 있어도 지지한다. 적어도 염치없고 나라 중국에 넘기는 민주당 보단 낫다. 나라 지키려고 윤석열 지지하는 거지 윤석열이 겁나 잘할거 같아서 지지하는 건 아니다.', '레드홍님 복당 겁나게 격하게 축하 왔쓰게 노역 김종인 처 발려주삼.거시기 하게 막고 옛날 이야기 들려주면서십걱해서 국민의힘 주변 얼씬도 못하게 해요.대통은 윤석열 이다.', '영길아 밥은 먹고 다니냐?국민들 우울하니 웃겨준거 겁나 고맙다 그런데 영길이는 찌질하다 고 만천하에 고백한 거다에구 영길아 어쩜 좋니?']"
60,흐리다,17,"['네거티브선거는 앞으로 절대 없애야 한다 비젼을말하고 국민에게 자기의 정치철학을 주장해야지 믿도끝도없는 소리를 흐려서 아니면 말고식의 정치꾼들 앞으로는 퇴출해야 한다', '김대업사건의 본질을 흐리는 논리가 참 걱정스럽다. 홍준표 돌아온 또레이가 안 되도록 말 조심 해라.지금 문빠와 죄ㅡ파들에게 도움줄 언사는 제발 좀 닥쳐주라.', '좌파들 전략전술이 어느 정도 먹힌 결과 라고 보는 게 타당할 듯 허윗하실이던지 진실이던지 그냥 퍼트려서 사람들 판단력 흐리게 하는 전략전술']"
61,비판,17,"['내편에 안좋은 기사 나 취재하면 비판하고 음모론이라고 욕하고 상대편에 안좋은 기사나 취재하면 검증이라고 옹호하고 정치가 이런 거구나 원래 아오 피곤하다 진짜', '축하드립니다.같은 야권 대선 주자 디스 좀 하지 말고 문정권 가열차게 비판하고 좋은 정책을 내 놓아 국민으로부터 사랑 받을 생각을 하셔요.부탁입니다.', '한 나라 당은 그만 집에 가서 쉬거라 아니다 깜빵가서 푹 쉬거라 . . 지금 어떤 시기인디 윤석열을 비판하고 자빠졌냐? . 씨방이나 까라 허덜덜']"
62,심하다,16,"['김부선 비호감이긴한데 이재명에 대한 것만은 김부선말이 맞는듯. 틀린말하는 거면 이재명이 가만히 있을 사람은 아니지. 암튼 이재명 무서운 사람이니 자살당하지 않도록 몸도심하도록.', '21세기 이순신. 윤석열이 분명함. 오만 놈들이 자기 이익 챙기려고 공격 중인. 이순신도 처가 덕에 좀 풀렸고. 처가가 힘들게 하긴 했음. 당시 사회가 여비가 심해서 묻혔을 뿐', '오더 내려왔냐? x파일 타령하지 말고 현실은 더 심하지 고작 20여개뿐만이겠냐 부동산사기 뇌물성후원등등 윤석열이 다 덮어주고 불기소해주고 뭉개고']"
63,잘못,16,"['홍 의원님입당축하합니다 고향을두고광야에서 고초가많으셨읍니다.간신갇은김형오와모사꾼김종인때문에홍의원을 비롯해 많은 의원들이 공천잘못으로 낙선했죠.이제심기일전해서 정권교체에 힘을써주세요', '석열아 장모 마누라 잘못이 있더라도 너는 책임이 없다. 대권 포기 할 사유가 아니다.그런데 검찰청장 시절 그들의 잘못을 수사하고 기소하지 않았다면 중대한 직무유기가 될 것 같다.', '김부선이 얼마나 분하고 치욕스러웠으면 이럴까?? 제삼자가 보기엔 인간적으로 이재명이 지금이라도 잘못을 빌고 용서를 구하는 게 바른 길 같은데.']"
64,저급,16,"['결국 카더라통신이었네? 민주당 의원들 그렇게 라디오나 방송에 나와서 검증받아라고 하더니. 하여튼 내로남불당이네어떻게든 흠짓내고 음해해서 반사이익을 노리는 저급한 사람들 같으니 라고', '허위사실 유포할수록 윤석열인기가 떨어지는 게 아니라 유포자측 상대당이 저급해보인다 추미애가 윤석열을 총장 쫓아내려다 대선후보만들고 x파일 유포자가 대선후보 인기 올려주네', '니들이 만들었다 면서 문재인이는 몰라서 총장자리 줬냐? 어주 더러운 정치 경인선 타야 볼수 있는 저급한정치']"
65,비난,15,"['이 정권은 아직도 자신들이 왜 위기인줄 모른다.바로 자신들이 비난했던 일들을 자신들이 자행하기 때문이다.그냥.불법 사찰이 문제가 아니라.내로남불이 문제인거지.', '니가 남을 까고 비란할 깜냥이나 되냐? 남까는거 좋아하지 마라 옛부터 간신들이 남 비난을 잘하지 . 지덩은 더 더러우면서 .', '윤돼지 관심없다. 아가리 닥치고 범죄자와 판검세 법조 카르텔 비난하다. 선택적 정의와 선택 공정으로 싸그리 영창 가시길.']"
66,짜증,15,"['참뻔뻔한 짜장일세 이밍박시즌2냐? 이밍박도 그렇게 bbk 지꺼 아니라드만 증인이 버젓이 살아 있는데도 10원도 손해 안 끼쳤다는 새빨간 거짓말을. 짜증도 결국엔 깜빵행', '판사 뒷조사는 괜찮고 내 뒷조사는 불법이라고?머리에 든 게 없으니 직접 나서지도 못하고 불러주는 대로 써주는 기레기들도 짜증내니 답답할 것이다.', '이게벌써 선동조작파일인게 들어나네 니가내가 서로 미루면서 유치하고 짜증나는 선건전 하지 말고 건전하고 공정하게 해라 국민들이 인제 다안다']"
67,실망,15,"['전에 니들 바미당 시절에 내가 유승민의 합리적 사고와 경제 개념 때문에 후원금 내던 사람인데 니네가 이런 식으로 속 좁게 대처한다면 정권 교체는 물건너 간다. 실망이야.', '장성철 이분을 합리적이라고 생각했었는데 이렇게 가볍게 입을 놀리는 것을 보고 실망했다. 김무성 보좌관 출신?뭔가 냄새가 난다. 정치판은 아사리판이라는 말이 맞아떨어진다.', '장성철 이 도그버드새기는 47 재보선때 야권에서 이긴걸 존나 깝싸대더만 뭐하는 새긴지? 뭐 윤석열보고 지한테 잘보이라는 거야 뭐야? 장성철이 실망하면 어쩔건데?']"
68,약점,15,"['윤석열의 약점을 잘 알고 있는 국힘에서 일거양득의 쥐약을 먹여본것임. 중태에 빠지면 후보교체할거고 계속1등하면 어쩔 수 없이 대선에 내보낼거고. 정치란 원래 그런 것임.', '윤석열 x파일은 같은 검찰 내부의 공안부에서 만들어진 걸로 알려짐. 황교안 라인쪽이고 윤석열 약점을 틀어잡고 길들이려는 목적으로 만들어진 거지. 언젠가 터질 거임', '남 약점잡아 이익취할줄 밖에 모르는 이 시대의 썩어빠진 운동권 좌파들은 더 이상 이 나라를 유린하지 못하도록 철저하게 싹을 잘라야 한다.']"
69,불안,15,"['폐지제작소에서 방역방해하고 국민불안 조장하던 것을 똑똑히 기억하고 있다. 조작과 공작은 찌라시들 전문이 지. 방가는 밤의 대통령이었는데 홍가는 대통령 조련사를 꿈꿀까?', '이거는 구김당에서 작성한 것이 확실해 보인다. 윤석렬이 야당에 들어와서 후보가 되는걸 가장 싫어할 쪽에서 작성한 거 아니냐? 누구지? 불안한 사람이 작성했겠지.', '야귄에 이제 힘이 좀 실리는 시기에 도움이 될 수 있길 빌어본다꼭 내가 대권을 잡아야 한다는 생각은 버리시공저분이 당으로 복귀 하신다니 불안한건 왜일까?']"
70,안타깝다,14,"['윤 석열 쥴리만 아니면 별을 볼 수도 있는데 안타깝다. 얼굴마담이 영부인 되지 말라는 법은 없다.1. 법치주의2. 공정한 검찰 민주주의 룸싸롱 형제들', '아둔한 국민들은 저런 찌라시에도 흥분하니.참 으로 안타깝다.그러니 좌빨들이 설칠수 있지.정치공작하기 제일쉬운나라 대한민국', '역시 조선과 국짐당은 일심동체. 50년 피의혈맹. 조선리 윤석렬 버리니 같이 움직이는군.그러면 나베는 안타까워 어쩌냐?']"
71,훼손,13,"['x파일 반듯이 밝혀야 한다.국민알권리.안밝히면국민질책할것. 정치검찰인정하는 거임? 검찰중립훼손하는 거야. 온국민 앞에 정치검찰스스로 자인하는꼴인거임?준표말처럼x파일 꼭파헤쳐야함.', '중도나 국민들이 젤 싫어하는 보수의 모습 그자체가 홍준표임 밀었다간 도로 민주당 된다 꼰대 막말보수 대표명사격 이준석으로 희석된 보수 이미지 훼손하지 마라', '공정한 나라 정의가 바로서는 나라 구 시대적 발상 갖은것들 모조리 퇴출 독재주의적 이념자 법치훼손자 모조리 쓰레기 하치장']"
72,협박,13,"['꼴갑육갑을해라.윤석열씨 너는 지금 피의자이다.너가 쉴드쳐준 이명박도 감방에 갔다.너는 헌정사장 최악의 공무원이다.조직부적응자업무저평가자상관협박자.', '최성해 전총장님 믿읍니다 조국 사태 때 문재인 민주당의 온갖 협박과 공작에도 굿굿하게 진실을 밝힌 용기에 경의를 표합니다', '정말. 만진당. 징그럽다. 송선생은 젊잔은지. 알았는데 다들. 무슨. 공갈. 협박을. 하는 건지. 한심하다']"
73,고생,13,"['윤석열이 감이냐? 언론들 적당히 해라이명박그네. 뒤 설거지 하느라 얼마나 고생하냐? 정신들 차려라 알바들아하기야 니네들 알바비 줄어드니까 난리겠지', '홍준표 지지자로서 오늘은 감격스런 날이네요 그동안 인내하신 홍준표 의원님 고생하셨습니다. 진심은 언젠가는 통할것입니다. 화이팅입니다', '재명아 고생이 많구나 열심히 해라 잘된다는 보장은 없지만.글구 남얘기할시간 있으면 니앞갈무리나 잘하거라 질질 흘리고 다니지 말고.']"
74,손해,13,"['x파일은 민주당에서 윤석렬 지지자들에게 뭔가 있는 거 아냐? 하는 의심을 같게하기 위한 공작이다 민주당으로서는 그런 게있던지 없던지 손해볼게없다는 생각에서 만들어낸 음모다', '참뻔뻔한 짜장일세 이밍박시즌2냐? 이밍박도 그렇게 bbk 지꺼 아니라드만 증인이 버젓이 살아 있는데도 10원도 손해 안 끼쳤다는 새빨간 거짓말을. 짜증도 결국엔 깜빵행', '난 제일 웃긴게 윤씨가 뉴스에서 장모가 10원도 남한테 손해끼친적없다고 한말이 .']"
75,실수,12,"['민주당이 실수했네 진실 또는 거짓 일지라도 선거철에 가까이 되어서 터트려야 하는데 너무 빨리 터트렸네이게 거짓일경우 민주당은 이제 끝난것 같은데', '왜 파쇄? 마치 뭔가 있는 듯 연기만 무럭무럭 피우고첨부터 이게 목적이었던 거지? 사람 그렇게 안봤는데.아무래도 인생최대 실수한 듯.', '홍준표의 일생일대의 실수 ㅡ 박근혜 출당 조치. 박근혜에 무릅꿇고 사과하시오. 박근혜 의 용서 없이 대권은 꿈도 꾸지 마시오.']"
76,어이없다,12,"['이렇게 어이없게 여당 대표를 고발한다면.이준석윤석열은 고발 건수가 헤아릴수조차 없을텐데.고소 고발 남용하는 이 나라 이 또한 법제화해서 고소 고발 남용을 못하게 해야 한다.', '송영길 아주 나쁜 사람 왜 홍준표한테 자기잘못을 덥어씨우나 윤총장님이 뭘잘못했다구 좃국하구 비교를 하나 나쁜 것들 참 어이없다', '이 아줌마 어이없다쥐 가 대단한 여자인 것처럼 나오네불륜저지른 여자가벼슬자리있는 거 처럼 언론에 떠드네참너도 대단한 여자다']"
77,후회,12,"['윤짜장 이랑 그렇게 등지고 나중에 뼈저리게 후회할거다윤짜장 차라리 철수랑 손잡고 가던지 창당해서 대권 나가자국힘 저런것들 믿지마라 뒤통수 맞는다', '이 지사는 죽을 때까지 후회할텐데 대권에 도전한다니 딱하네요 그러게 마무리를 잘했어야지 이게뭔가?그리고 형과 형수 문제는 또 어쩌나', '여론조사 결과 보셨나요? 국힘은 돼지발정제 홍준표 복당때문에 두고두고 후회할 것입니다. 오늘부터 당지지율이 떨어지기 시작하네요.']"
78,분노,12,"['싸우고 싸워라. 그렇게 왕관을 찾이해서. 분노를 더 키워서 문재인 일파를 쓸어버려라. 신난다. 난오히려 분노가 있어야 칼을 휘두를것 아니냐? 복수의 시간이 다가온다.', '윤멧돼지는 개인 능력이 잇는게 아니라 민주당에 반감 갖은 국짐지지자들이 분노 해소구로임시 선택한 불쏘시개다.이제 곧 홍준표 유승민으로 갈듯한다.', '터트릴려면 터티리던가. 그래도 민주당 안찍음 니들은 왜 국민이 분노하고 있는지 전혀 모르지?']"
79,위기,12,"['할말하고 쓴말툭툭잘던지고 순발력좋고 위기 대응 유연히잘하고 장점이 많은 노련한 정치9단 좋아요 세상이 달라졌음을 세대가 바뀌고 있음을 잘 어우르시길 바랍니다 부탁하며 파이팅', '이 정권은 아직도 자신들이 왜 위기인줄 모른다.바로 자신들이 비난했던 일들을 자신들이 자행하기 때문이다.그냥.불법 사찰이 문제가 아니라.내로남불이 문제인거지.', '인기투표로 대통령 하나? 미쳤네. 망조의 길로 들고 싶어서 경험도 없는 초짜를 앉혀서 가뜩이나 위기인데 위기 정점을 찍겠다?']"
80,급하다,12,"['송영길이 급하기는 급했구나.하긴 공작 정치를 배워서니까하는 것이 뻔하지 않냐.자충수를 두고 서이제 와서 오리발을 내면서 덤터기를 씌우고 있네', '파일은 적당한 싯점에 터트려야 효과적이지 특히 쥐고서 안터트리면 효과는 더욱 크다. 급할것 없다. 천천히 하나씩 하자.여유 있게.', '급하긴 급한가보다.대깨문들 총출동하여 윤석열 총장 흠집내기에 올인 했네.가관인것이 또있네. 가을 여자가 대권에 도전.']"
81,혐오,11,"['송영길 참 비열하다. 정치판에서 퇴출되어야 할 사람은 당신이다. 공작정치에 맛들어진 사람은 이제 정치에서 영원히 퇴출시켜야 한다. 그렇게 혐오하든 과거 정치행태를 또 소환하다니', '진짜입이나조댕이좀 조심해서 할당행위좀하지 마라진짜 성질난다 나만 그러겠냐 대다수가 홍가의 막말을 혐오스럽게 생각한다 엑느파일에 대해서 얘기할 때 옆에 있었다면', '. 누가되든 쓰레기대깨 꼴통천마리만 차단하면 된다 윤석열 최재형 이재명 화이팅 일등공신 국민혐오 광녀와 조작질공장과 개수작더듬이패거리도 끝까지 화이팅']"
82,파괴,11,"['x파일 없어도 대통령하겠다는 사람이 여러 의혹해명해야지??? 안개속에서 헛개비로 국민 속이려??? 조국처럼 해보자.가정파괴적? 천벌 받을거다.', '민주주의를 정치공작으로 파괴하는 이런 자들을 찾아내어 민주주의의 적으로서 혁명적으로 처단해야 민주주의가 확립된다.', '재앙문 조작 시기 거짓 가짜 괴뢰 매국 정권 이잰 내려와 대한민구 파괴. 온국민을 배심한 흉악한 족속들아.']"
83,막히다,11,"['빨리들아와서 검증 받으시요 유승민이 바쨕 벼르고 이있다 군댄 갔다왔고 가족은 문제없냐 등등 토론은 막힐것같구 여간 힘들겠다', '정치한번안해본 검찰총장이 대권 도전이라 기가 막히네 아예 홍준표가 백배낫겠다', '니말이 맞다. 그러면 윤이 한 일은 맞고 당한 일은 틀리다? 여기서 막히네.']"
84,명예훼손,11,"['전형적인 좌파리 티비네 조국지지해주고 좌파리앞잡이언론찌라시까지 나서댄거보면 주디잘못털다 명예훼손 찔러보고 아님말고민주당좌파리 시다바리 단체언론들 재다 그 모양임', '심각한 명예훼손 뿐만 아니라 저질스런 정치공작같은데. 대체 누가 왜 이런짓을 하는 건가요? 정치가 깨끗해지면 바래요.이젠 하다못해 억측까지.어른들 넘 한심합니다', '이런데도 재명이는 명예훼손으로 고소 못하는 것이 큰 책을 잡혔네. 민주당 대선후보로 선출되면 김부선씨가 x파일 까겠네. 볼만하겠다']"
85,아깝다,11,"['더불어강간 성추행 내로남불당페거리 할줄 아는게 세금퍼주기 뒷구멍케기 뻑 하면 성추행.이런 년.놈들에게 내가낸세금으로 월급주는 게 정말 아깝다.', '당신은 법조인도 아니잖아 뭘안다구 말장난하구 까불어 빚만 산더미 같이 많은 나라국개의원이면 민생에 집념해야 도리가 아닌가 세비가 너무 아까워', '중앙.아 놔.뭔 유튜버가 만든 파일을 뭐라도 되는 양 적고있냐? 진짜 계란판도 아깝다. 여당이나 청와대가 적은걸 찾으라고']"
86,분탕질,11,"['강적프로에 나가서 재미 나게 말하고 즐겁게 하는 역할 만 하고 분탕질 치는 짓은 그만 하오. 국민들도 사람 볼 줄 아오.', '다시 잘 들어왔습니다. 축하합니다. 짝짝짝 이제 분탕질하는 것만 남았습니다.', '홍준포 분탕질만 안하면 쓸만한 사람이다. 시원한 맛도 있고.']"
87,놀리다,11,"['장성철 이분을 합리적이라고 생각했었는데 이렇게 가볍게 입을 놀리는 것을 보고 실망했다. 김무성 보좌관 출신?뭔가 냄새가 난다. 정치판은 아사리판이라는 말이 맞아떨어진다.', '송영길 왈 윤석렬x file 차곡차곡 모으고 있다 하지 않았나? 이게 불법 사찰이 안고 무엇이냐??? 발본색원하여 그주둥아리 놀리지 못하게 짓이겨 버렸으면 좋겠다', '친일당 대선후보 될 사람이 독립운동 하신 분의 기념관에서 대선 출마 선언을?? 정말 놀리는 것도 아니고 정말 코믹하신 분이네.']"
88,모자라다,11,"['떠블로 풍신당들 책임이나 지시지 일찍부터 음모론 냄새 풍기고 모자란 장성철에 슬쩍 흘려 떠벌리게 해 놓고 야당 발이라 국민이 아직도 개돼지로 보이냐?송트남은 수사나 열심히 받아라', '총각행세 무상연애 불륜남인걸 온 나라가 다 아는데 뻔뻔하게 얼굴들고 다니는 것도 모자라 대통령 후보로 나오다니 말세다 진짜', '이런 조사 의미 없다윤가는 집구석땜시 그리고 성품 지식이 너무모자란다동네 슈퍼나 운영할 수준']"
89,깨지다,10,"['승산없는 고발하진 않을 것으로 보고 흥미진진해졌습니다 대깨들 깨진 대굴 스템플러 몇개박아주세용 마취하지 말고 그거 조온나 아프다 빠각빠각 빠각 박아서 깨진대굴 붙여 주세용 파이팅', '연평도 포격시 인천시장 자격으로 방문해서 깨진 소주병보고 폭탄주 운운할때부터 이 사람의 자질을 알아봤다.', '아직도 대가리 깨져서 문재앙 지지하는 강? 쯧쯧 인생이 왜그리 꼬여뷰렀는가 불상하리.']"
