word,count
벌어지다,50
교수,50
제기,50
고조,50
현안,50
제주,50
창출,50
전달,50
온라인,50
초대,50
나라,50
목소리,50
금속,49
자료,49
조정,49
마루,49
겨냥,49
중징계,49
공약,49
주말,49
해소,49
사설,48
개정,48
기준,48
포함,48
처벌,48
확보,48
모두,48
다르다,48
국립암센터,47
군수,47
미래,47
장례식장,47
진입,47
입당,47
불리다,47
소재,47
품격,46
변화,46
영결사,46
전문,46
체결,46
방식,46
확인,46
계망,46
반박,46
예상,46
대립,46
사회관,46
바라다,46
기간,46
기아,46
환영,45
보내다,45
평생,45
지적,45
등판,45
활성,45
시각,45
예고,45
기본법,45
양강,45
안정,44
주가,44
오세훈,44
혁신,44
인물,44
오리콤,44
규정,44
지난해,44
참석자,44
신청,44
돌리다,44
충청,44
고심,44
수사,44
합리,44
제한,44
효과,44
정의,43
하위,43
소외,43
공동체,43
흥원,43
고민,43
확진,43
불발,43
발전,43
보수,42
해당,42
제외,42
기획,42
최대,42
이어지다,42
올라오다,42
호남,42
안철수,42
세계,42
무게,42
조성,42
국장,42
견제,42
선택,42
플랫,41
내전,41
역할,41
치열,41
취재,41
추모,41
일보,41
전달식,41
아시아,41
권한,41
덕평,41
대구,41
낭독,41
성남,40
가상,40
출사표,40
현실,40
매립지,40
격돌,40
악재,40
명예,40
거부,40
수렴,40
언론,40
최초,39
전략,39
본인,39
장외,39
이루다,39
급등,39
전태,39
시도,39
만장일치,39
신경전,39
모르다,39
단계,39
현재,39
비이,39
문재,38
구축,38
신중,38
구성,38
민심,38
목적,38
금회,38
싸움,38
처음,38
외빈,38
끝나다,38
계약,38
피해자,38
강하다,38
적용,38
감사,38
당시,38
연구소,38
지시,38
조정식,37
입양,37
부총리,37
보류,37
자금,37
패배,37
침해,37
수원시,37
의결,37
서한,37
출연금,37
시험대,37
신보,36
제정,36
쪼개다,36
모양새,36
설명,36
아트,36
공세,36
정당,36
모이다,36
용인,36
국내외,36
출판,36
맞추다,36
설전,36
배우,36
조국,36
출처,35
거래,35
대안,35
형성,35
경상남도,35
검사,35
자치,35
부업,35
유동,35
분위기,35
움직임,35
본회의,35
신속,34
호국,34
실종,34
범여,34
비례,34
이틀,34
지난주,34
