from,to,depth,documents
경기도,소방령,2,"['경기도 이천 화재현장서 순직한 고 김동식 소방령 21일 경기도청장 거행녹조근정훈장 추서', '순직 김동식 소방령 영결식 21일 경기도청장 으로 거행.이재명 지사 장의위원장 맡아', '경기도 고 김동식 소방령 영결식 경기도청장 으로 엄수']"
경기도,정책,2,"['경기도 여성가족 정책발굴 포럼 24일 종합발표회.이재명 정책 신속하게 시행 노력', '경기도의회 문경희 부의장 경기도 여성가족 정책발굴 포럼 종합발표회 참석', '경기도의회 김성수 의원 경기도 여성가족 정책발굴 포럼 종합발표회 참석']"
경기,총장,2,"['네거티브 대응팀 벌써 가동베일 속 윤석열 대선 캠프는 지금 사람들은 공통적으로 큰 뜻을 생각하고 있는데 도움이 돼달라 는 취지의 말을 들었다고 한다.차기 대선후보 선호도 조사에서 이재명 경기지사와 줄곧 선두권을 유지하고 있는 윤 전 총장은 일정 대부분을 비공개로 진행했다. 누구와 회동했는지도 마찬가지다', '윤석열 걸어갈 길 말할 것 29일 대권 출사표 검찰총장 사퇴 3개월여 만에윤봉길 기념관서 출마 선언최재형 단숨에 야권 3위 진입대선판도 출렁대자 조기 등판현장서 일문일답 x파일 정면돌파당분간 민생투어에 주력국민의힘 입당은 내달 결정 지지를 얻어 1위를 차지했다. 하지만 직전 조사 때보다 지지율이 2.8포인트 떨어졌다. 검찰총장 사퇴 이후 최대 낙폭이다. 2위인 이재명 경기지사22.8와의 격차도 한 자릿수로 줄었다. 엠브레인퍼블릭 케이스탯리서치 코리아리서치 한국리서치가 22', '윤석열 x파일 출처불명 괴문서 규정. 거리낄 것 없다 무대응 원칙서 역공으로 전환 정책 비전 묻힐라 정면 대응 최지현 부대변인 등 조직정비 문제는 대선 정국 내내 따라 다닐 사안인데 이대로 방치하면 의혹만 부풀려진다는 우려도 반영된 것으로 보인다. 대권 경쟁자인 이재명 경기지사도 이날 피하고 외면한다 고 절대 외면되지도 피해지지도 않는다는 조언 아닌 조언을 주고 싶다 고 했다. 윤 전 총장']"
경기,동물,2,"['2021년 6월 22일 시장 도지사 주요 일정 오세훈 서울시장 국민의힘 당 대표 및 지도부 방문 이재명 경기지사 개 식용 및 반려동물 매매 관련 제도개선 토론회', '정부 허가받은 자격증 소유자만 반려동물 판매 경기도민 79 찬성개인 간 반려동물 매매 금지', '경기도 오는 22일 국회토론회로 개식용 금지 및 반려동물 매매 문제 공론화']"
경기,경남,2,"['경남도경기도경남연구원경기연구원 정책협약 체결', '이재명 경기지사 지지 5개 경남모임 합동 간담회', '이재명 경기지사 지지 경남모임 간담회 가져']"
경기,광주,2,"['핫이슈 키워드 한국의 위상 확인 경선 연기 집단행동 송영길 발언 논란 윤석열 내 갈 길 가겠다 엇갈린 부동산 정책 따라 경선 일정을 확정하려고 하자 일부 의원들이 이에 반발한 것으로 해석됩니다. 의총이 소집될 경우 경선 연기에 반대하는 이재명 경기지사와 이 전 대표 측의 전면전은 불가피할 전망입니다. 송영길 발언 논란 송영길 더불어민주당 대표가 광주 건물 붕괴', '천지포토 이재명 앞에서 오열하는 유가족 천지일보 박준성 기자 쿠팡 물류센터 화재현장에서 순직한 경기 광주소방서 구조대장 고 김동식 소방령의 영결식이 21일 오전 경기도 광주시민체육관에서 열린 가운데 유가족이 이재명 경기지사 앞에서 오열하고 있다. 천지일보 2021.06.21 10301httpscp.news.search.daum.netp10 76342 2326xgse5l4b6eyzjolnewsmediaarticleec9db4ec9eacebaa85 26xgse5l4b6eyzjol', '눈물 훔치는 이재명 경기도지사 포토 경기 광주소방서 구조대장 김동식 소방령의 영결식이 21일 오전 경기도 광주시민체육관에서 진행된 가운데 영결식에 참석한 이재명 경기도지사가 눈물을 닦고 있다. 김 소방령의 유해는 이날 오후 국립대전현충원에 안장될 예정이다. nyh5504tf.co.kr사진 영상']"
대선,출마,2,"['마감종합 카카오 급락 속 윤석열 대선 출마 선언에 정치 테마주 요동쳐 휴마시스 2거래일 연속 강세 화신 급등', '대선 출마 양승조 충남지사 민주당 대선후보 적합도 충청권 지지율 4위', '윤석열 29일 윤봉길기념관에서 대선 출마 선언. x파일 이후에도 지지율 1위']"
대선,추미애,2,"['사 사건건 추미애 대권 도전? 전재수 대선 누구 잡으러 나오는 것 아냐 최형두 민주당 큰 득 본 적 없어', '추미애 대선 출마 의지 밝혀.23일 추미애tv 통해 공식 선언', '차기 대선 후보 지지율 윤석열 이재명 2강구도 이어 이낙연 홍준표 추미애 순최재형 6위']"
대선,지지율,2,"['대선 출마 양승조 충남지사 민주당 대선후보 적합도 충청권 지지율 4위', '윤석열 차기 대선후보 지지율 5.2p 급락윤석열 33.9 이재명 27.2 이낙연 13.0 정세균 4.7', '차기 대선 후보 지지율 윤석열 이재명 2강구도 이어 이낙연 홍준표 추미애 순최재형 6위']"
대선,여권,2,"['지지율 5위권에 최재형 등장 여권 3위 추미애 대선 구도 흔들까?', '내 이름이 왜 거기서 나와 여권 대선캠프 세몰이가 낳은 촌극', '여권 대선주자들 대외일정 대선 진용 분주']"
